Cycle,NumberOfFlips,Temperature,SystemEnergy,MeanEnergy,HeatCapacity,MagneticSusceptibility,Magnetization_Abs
2941,0,1.00,-8.00,-1.9863992,0.10806660,0.013856554,0.99540972
2951,0,1.00,-8.00,-1.9864453,0.10770290,0.013809883,0.99542528
2961,0,1.00,-8.00,-1.9864911,0.10734163,0.013763526,0.99544073
2971,0,1.00,-8.00,-1.9865365,0.10698278,0.013717478,0.99545608
2981,0,1.00,-8.00,-1.9865817,0.10662632,0.013671738,0.99547132
2991,0,1.00,-8.00,-1.9866265,0.10627223,0.013626302,0.99548646
3001,0,1.00,-8.00,-1.9866711,0.10592049,0.013581167,0.99550150
3011,0,1.00,-8.00,-1.9867154,0.10557106,0.013536329,0.99551644
3021,0,1.00,-8.00,-1.9867594,0.10522393,0.013491787,0.99553128
3031,0,1.00,-8.00,-1.9868030,0.10487908,0.013447537,0.99554602
3041,0,1.00,-8.00,-1.9868464,0.10453648,0.013403577,0.99556067
3051,0,1.00,-8.00,-1.9868895,0.10419611,0.013359902,0.99557522
3061,0,1.00,-8.00,-1.9869324,0.10385795,0.013316512,0.99558968
3071,0,1.00,-8.00,-1.9869749,0.10352198,0.013273402,0.99560404
3081,0,1.00,-8.00,-1.9870172,0.10318817,0.013230571,0.99561831
3091,0,1.00,-8.00,-1.9870592,0.10285651,0.013188015,0.99563248
3101,0,1.00,-8.00,-1.9871009,0.10252698,0.013145732,0.99564657
3111,0,1.00,-8.00,-1.9871424,0.10219954,0.013103719,0.99566056
3121,0,1.00,-8.00,-1.9871836,0.10187420,0.013061974,0.99567446
3131,0,1.00,-8.00,-1.9872245,0.10155092,0.013020494,0.99568828
3141,0,1.00,-8.00,-1.9872652,0.10122968,0.012979277,0.99570201
3151,0,1.00,-8.00,-1.9873056,0.10091047,0.012938320,0.99571565
3161,0,1.00,-8.00,-1.9873458,0.10059327,0.012897620,0.99572920
3171,0,1.00,-8.00,-1.9873857,0.10027805,0.012857176,0.99574267
3181,0,1.00,-8.00,-1.9874253,0.099964808,0.012816984,0.99575605
3191,0,1.00,-8.00,-1.9874647,0.099653513,0.012777043,0.99576935
3201,0,1.00,-8.00,-1.9875039,0.099344150,0.012737350,0.99578257
3211,0,1.00,-8.00,-1.9875428,0.099036702,0.012697903,0.99579570
3221,0,1.00,-8.00,-1.9875815,0.098731152,0.012658700,0.99580876
3231,0,1.00,-8.00,-1.9876199,0.098427480,0.012619738,0.99582173
3241,0,1.00,-8.00,-1.9876581,0.098125671,0.012581015,0.99583462
3251,0,1.00,-8.00,-1.9876961,0.097825707,0.012542529,0.99584743
3261,0,1.00,-8.00,-1.9877338,0.097527572,0.012504278,0.99586017
3271,0,1.00,-8.00,-1.9877713,0.097231248,0.012466259,0.99587282
3281,0,1.00,-8.00,-1.9878086,0.096936719,0.012428470,0.99588540
3291,0,1.00,-8.00,-1.9878456,0.096643969,0.012390911,0.99589790
3301,0,1.00,-8.00,-1.9878825,0.096352982,0.012353577,0.99591033
3311,0,1.00,-8.00,-1.9879191,0.096063742,0.012316468,0.99592268
3321,0,1.00,-8.00,-1.9879554,0.095776233,0.012279581,0.99593496
3331,0,1.00,-8.00,-1.9879916,0.095490440,0.012242914,0.99594716
3341,0,1.00,-8.00,-1.9880275,0.095206347,0.012206466,0.99595929
3351,0,1.00,-8.00,-1.9880633,0.094923940,0.012170234,0.99597135
3361,0,1.00,-8.00,-1.9880988,0.094643203,0.012134216,0.99598334
3371,0,1.00,-8.00,-1.9881341,0.094364121,0.012098411,0.99599525
3381,0,1.00,-8.00,-1.9881692,0.094086681,0.012062817,0.99600710
3391,0,1.00,-8.00,-1.9882041,0.093810867,0.012027431,0.99601887
3401,0,1.00,-8.00,-1.9882388,0.093536666,0.011992253,0.99603058
3411,0,1.00,-8.00,-1.9882732,0.093264063,0.011957279,0.99604222
3421,0,1.00,-8.00,-1.9883075,0.092993044,0.011922509,0.99605379
3431,0,1.00,-8.00,-1.9883416,0.092723595,0.011887941,0.99606529
3441,0,1.00,-8.00,-1.9883755,0.092455703,0.011853573,0.99607672
3451,0,1.00,-8.00,-1.9884092,0.092189355,0.011819402,0.99608809
3461,0,1.00,-8.00,-1.9884426,0.091924537,0.011785428,0.99609939
3471,0,1.00,-8.00,-1.9884759,0.091661236,0.011751649,0.99611063
3481,0,1.00,-8.00,-1.9885090,0.091399439,0.011718063,0.99612180
3491,0,1.00,-8.00,-1.9885420,0.091139133,0.011684668,0.99613291
3501,0,1.00,-8.00,-1.9885747,0.090880306,0.011651464,0.99614396
3511,0,1.00,-8.00,-1.9886072,0.090622944,0.011618447,0.99615494
3521,0,1.00,-8.00,-1.9886396,0.090367036,0.011585617,0.99616586
3531,0,1.00,-8.00,-1.9886718,0.090112569,0.011552972,0.99617672
3541,0,1.00,-8.00,-1.9887038,0.089859531,0.011520510,0.99618752
