Cycle,NumberOfFlips,Temperature,SystemEnergy,MeanEnergy,HeatCapacity,MagneticSusceptibility,Magnetization_Abs
64701,122,2.40,-524.,-1.2393224,1.4394505,8.9756742,0.45744478
64801,120,2.40,-500.,-1.2391528,1.4396578,8.9779769,0.45715043
64901,97,2.40,-508.,-1.2392077,1.4383839,8.9703552,0.45733879
65001,119,2.40,-388.,-1.2390649,1.4379854,8.9714964,0.45700035
65101,132,2.40,-412.,-1.2388862,1.4383228,8.9893612,0.45647171
65201,132,2.40,-384.,-1.2387278,1.4385915,8.9990216,0.45602966
65301,87,2.40,-524.,-1.2385755,1.4392082,8.9927489,0.45584111
65401,98,2.40,-532.,-1.2385571,1.4386488,8.9856381,0.45596046
65501,129,2.40,-440.,-1.2385903,1.4389875,8.9834306,0.45610968
65601,130,2.40,-412.,-1.2384355,1.4385611,8.9940653,0.45565525
65701,129,2.40,-408.,-1.2381827,1.4402947,9.0058216,0.45520061
65801,61,2.40,-608.,-1.2381409,1.4401168,9.0095720,0.45511884
65901,116,2.40,-504.,-1.2382598,1.4432007,9.0185511,0.45528141
66001,115,2.40,-432.,-1.2382184,1.4426622,9.0138188,0.45523409
66101,123,2.40,-448.,-1.2380719,1.4424522,9.0079671,0.45503850
66201,140,2.40,-416.,-1.2380727,1.4415418,8.9969287,0.45508973
66301,82,2.40,-596.,-1.2381678,1.4418057,8.9945731,0.45534615
66401,109,2.40,-476.,-1.2381024,1.4416460,9.0009863,0.45519284
66501,76,2.40,-572.,-1.2381035,1.4417270,8.9987996,0.45517158
66601,120,2.40,-492.,-1.2382646,1.4419014,9.0001261,0.45551260
66701,104,2.40,-464.,-1.2383570,1.4412741,8.9981309,0.45578185
66801,113,2.40,-452.,-1.2382208,1.4408651,8.9984765,0.45551032
66901,79,2.40,-580.,-1.2381769,1.4401766,8.9900702,0.45555470
67001,51,2.40,-608.,-1.2382915,1.4414503,8.9906487,0.45583372
67101,136,2.40,-460.,-1.2382637,1.4417813,8.9861098,0.45582696
67201,81,2.40,-576.,-1.2382642,1.4406353,8.9804064,0.45591502
67301,106,2.40,-516.,-1.2382538,1.4398984,8.9723180,0.45592049
67401,128,2.40,-480.,-1.2384034,1.4409525,8.9742761,0.45625147
67501,133,2.40,-456.,-1.2382716,1.4406671,8.9794224,0.45589851
67601,95,2.40,-484.,-1.2381903,1.4398208,8.9757773,0.45571641
67701,104,2.40,-492.,-1.2382003,1.4390964,8.9663181,0.45577325
67801,115,2.40,-484.,-1.2383717,1.4401860,8.9620320,0.45592359
67901,93,2.40,-488.,-1.2383265,1.4389833,8.9542625,0.45586368
68001,115,2.40,-468.,-1.2384252,1.4382433,8.9483569,0.45604359
68101,104,2.40,-476.,-1.2383733,1.4372742,8.9436351,0.45597700
68201,96,2.40,-504.,-1.2381789,1.4385614,8.9480202,0.45568445
68301,77,2.40,-568.,-1.2383848,1.4396793,8.9548264,0.45608659
68401,102,2.40,-528.,-1.2385025,1.4395529,8.9526430,0.45636190
68501,144,2.40,-380.,-1.2383702,1.4397020,8.9576379,0.45600546
68601,125,2.40,-424.,-1.2381373,1.4410147,8.9696494,0.45556289
68701,114,2.40,-436.,-1.2380080,1.4405028,8.9651394,0.45535982
68801,120,2.40,-448.,-1.2378545,1.4407037,8.9703220,0.45500022
68901,113,2.40,-488.,-1.2377511,1.4397698,8.9802255,0.45457700
69001,124,2.40,-472.,-1.2376274,1.4396647,8.9896949,0.45418182
69101,82,2.40,-492.,-1.2376478,1.4395655,8.9834613,0.45433424
69201,117,2.40,-476.,-1.2374570,1.4400771,8.9857002,0.45402010
69301,171,2.40,-372.,-1.2373360,1.4402116,8.9831401,0.45374244
69401,121,2.40,-456.,-1.2373806,1.4400731,8.9800666,0.45393561
69501,81,2.40,-576.,-1.2374103,1.4392541,8.9769952,0.45384879
69601,71,2.40,-552.,-1.2376914,1.4423996,8.9870502,0.45428133
69701,93,2.40,-556.,-1.2378804,1.4432643,8.9914479,0.45464498
69801,97,2.40,-524.,-1.2378613,1.4424827,8.9822841,0.45470265
69901,118,2.40,-468.,-1.2377939,1.4413953,8.9784012,0.45450959
70001,95,2.40,-488.,-1.2375720,1.4431258,8.9924901,0.45408380
70101,114,2.40,-452.,-1.2374570,1.4430548,8.9970095,0.45386735
70201,130,2.40,-464.,-1.2372750,1.4432502,9.0007479,0.45353727
70301,131,2.40,-404.,-1.2372460,1.4428120,8.9933946,0.45365614
