Cycle,NumberOfFlips,Temperature,SystemEnergy,MeanEnergy,HeatCapacity,MagneticSusceptibility,Magnetization_Abs
1731,1,1.00,-800.,-1.9969960,0.023981276,0.0015542520,0.99924032
1741,2,1.00,-800.,-1.9969960,0.024029632,0.0015661343,0.99923894
1751,0,1.00,-800.,-1.9970017,0.023976926,0.0015624848,0.99924043
1761,0,1.00,-800.,-1.9969847,0.024051922,0.0015667754,0.99923623
1771,0,1.00,-800.,-1.9970017,0.023936532,0.0015592386,0.99924054
1781,0,1.00,-800.,-1.9969624,0.024136211,0.0015712867,0.99923077
1791,0,1.00,-800.,-1.9969793,0.024021940,0.0015638276,0.99923506
1801,1,1.00,-792.,-1.9969850,0.023970815,0.0015602967,0.99923654
1811,0,1.00,-800.,-1.9970017,0.023858420,0.0015529614,0.99924075
1821,0,1.00,-800.,-1.9970181,0.023747041,0.0015456926,0.99924492
1831,1,1.00,-792.,-1.9970235,0.023698086,0.0015423075,0.99924631
1841,0,1.00,-800.,-1.9970288,0.023649641,0.0015389577,0.99924769
1851,0,1.00,-800.,-1.9970340,0.023601698,0.0015356425,0.99924905
1861,0,1.00,-800.,-1.9970500,0.023493681,0.0015285964,0.99925309
1871,0,1.00,-800.,-1.9970657,0.023386620,0.0015216128,0.99925708
1881,0,1.00,-800.,-1.9970813,0.023280501,0.0015146908,0.99926103
1891,0,1.00,-800.,-1.9970968,0.023175313,0.0015078298,0.99926494
1901,0,1.00,-800.,-1.9970700,0.023309773,0.0015158721,0.99925829
1911,0,1.00,-800.,-1.9970853,0.023205672,0.0015090852,0.99926217
1921,0,1.00,-800.,-1.9970692,0.023446078,0.0015237758,0.99925820
1931,1,1.00,-792.,-1.9970741,0.023401017,0.0015206660,0.99925945
1941,1,1.00,-800.,-1.9970582,0.023472936,0.0015248332,0.99925554
1951,0,1.00,-800.,-1.9970733,0.023370275,0.0015181480,0.99925935
1961,0,1.00,-800.,-1.9970882,0.023268483,0.0015115195,0.99926313
1971,2,1.00,-800.,-1.9971030,0.023167548,0.0015049470,0.99926687
1981,0,1.00,-800.,-1.9971176,0.023067460,0.0014984299,0.99927057
1991,0,1.00,-800.,-1.9970768,0.023503213,0.0015333541,0.99925917
2001,0,1.00,-800.,-1.9970615,0.023572502,0.0015373323,0.99925537
2011,0,1.00,-800.,-1.9970462,0.023640915,0.0015412595,0.99925162
2021,0,1.00,-800.,-1.9970609,0.023541121,0.0015347363,0.99925532
2031,0,1.00,-800.,-1.9970753,0.023442142,0.0015282666,0.99925899
2041,0,1.00,-800.,-1.9970897,0.023343967,0.0015218496,0.99926262
2051,2,1.00,-800.,-1.9970063,0.024421047,0.0015886983,0.99924183
2061,1,1.00,-800.,-1.9970112,0.024374332,0.0015854855,0.99924309
2071,0,1.00,-800.,-1.9970063,0.024382215,0.0015856692,0.99924191
2081,0,1.00,-800.,-1.9970111,0.024336136,0.0015825017,0.99924315
2091,0,1.00,-800.,-1.9970158,0.024290479,0.0015793633,0.99924438
2101,0,1.00,-800.,-1.9970300,0.024191739,0.0015729279,0.99924798
2111,3,1.00,-784.,-1.9970062,0.024458346,0.0015892571,0.99924207
2121,0,1.00,-800.,-1.9970203,0.024359854,0.0015828425,0.99924564
2131,0,1.00,-800.,-1.9970155,0.024367619,0.0015830357,0.99924449
2141,0,1.00,-800.,-1.9970294,0.024270368,0.0015767032,0.99924801
2151,0,1.00,-800.,-1.9970432,0.024173869,0.0015704198,0.99925151
2161,0,1.00,-800.,-1.9970569,0.024078112,0.0015641849,0.99925497
2171,1,1.00,-800.,-1.9970520,0.024087171,0.0015644691,0.99925380
2181,0,1.00,-800.,-1.9970564,0.024044395,0.0015615332,0.99925493
2191,0,1.00,-800.,-1.9970698,0.023950400,0.0015554150,0.99925833
2201,0,1.00,-800.,-1.9970650,0.023959965,0.0015557383,0.99925716
2211,1,1.00,-792.,-1.9970602,0.023969426,0.0015560575,0.99925599
2221,1,1.00,-792.,-1.9970464,0.024029576,0.0015595313,0.99925259
2231,0,1.00,-800.,-1.9970148,0.024512508,0.0016082137,0.99924249
2241,0,1.00,-792.,-1.9969656,0.024911442,0.0016326977,0.99923025
2251,2,1.00,-800.,-1.9969702,0.024866638,0.0016295714,0.99923145
2261,0,1.00,-800.,-1.9969704,0.024899958,0.0016383806,0.99923043
2271,3,1.00,-792.,-1.9969573,0.024953740,0.0016413489,0.99922721
2281,0,1.00,-800.,-1.9969706,0.024860505,0.0016351958,0.99923060
2291,0,1.00,-800.,-1.9969838,0.024767945,0.0016290874,0.99923396
2301,0,1.00,-800.,-1.9969535,0.024918561,0.0016380762,0.99922642
2311,0,1.00,-800.,-1.9969667,0.024826730,0.0016320193,0.99922977
2321,0,1.00,-800.,-1.9969711,0.024783639,0.0016289908,0.99923093
2331,0,1.00,-800.,-1.9969584,0.024836545,0.0016319243,0.99922780
2341,0,1.00,-800.,-1.9969714,0.024746191,0.0016259677,0.99923110
2351,0,1.00,-800.,-1.9969758,0.024703976,0.0016230023,0.99923224
2361,0,1.00,-800.,-1.9969886,0.024614772,0.0016171225,0.99923549
2371,0,1.00,-800.,-1.9970013,0.024526191,0.0016112840,0.99923872
2381,0,1.00,-800.,-1.9970139,0.024438226,0.0016054862,0.99924192
2391,1,1.00,-792.,-1.9970180,0.024397863,0.0016026466,0.99924299
2401,0,1.00,-800.,-1.9970304,0.024311001,0.0015969224,0.99924615
2411,1,1.00,-800.,-1.9970344,0.024271446,0.0015941383,0.99924720
2421,0,1.00,-800.,-1.9970219,0.024457305,0.0016054075,0.99924411
