0,0,0,0,0,0,0,0,0,0,0,1
0.084,0,0.0213917,0.0485194,0.0872596,0.143526,0.222758,0.328996,0.463748,0.625006,0.806858,1
0.168,0,0.062623,0.128822,0.201854,0.28436,0.378102,0.483776,0.60091,0.727877,0.862039,1
0.252,0,0.0834603,0.168536,0.256687,0.349072,0.446438,0.549048,0.656649,0.768498,0.883437,1
0.336,0,0.0927278,0.186167,0.280961,0.377618,0.476465,0.577617,0.680959,0.786166,0.892727,1
0.42,0,0.0968045,0.193922,0.291634,0.390165,0.489659,0.590165,0.691634,0.793922,0.896804,1
0.5,0,0.0985398,0.197223,0.296177,0.395506,0.495275,0.595506,0.696177,0.797223,0.89854,1
