0,0,0,0,0,0,0,0,0,0,0,1
0.085,0,0.0222434,0.0497704,0.0881123,0.143072,0.220333,0.324568,0.458138,0.619753,0.80367,1
0.17,0,0.0620412,0.127664,0.20015,0.282193,0.375631,0.481243,0.598613,0.726127,0.861091,1
0.255,0,0.0829669,0.167594,0.255382,0.347527,0.444801,0.547478,0.655304,0.767515,0.882918,1
0.34,0,0.0924307,0.185602,0.280182,0.376701,0.475501,0.576699,0.680178,0.785598,0.892428,1
0.425,0,0.09664,0.193609,0.291203,0.389659,0.489127,0.589659,0.691203,0.793609,0.89664,1
0.5,0,0.0983592,0.196879,0.295704,0.39495,0.49469,0.59495,0.695704,0.796879,0.898359,1
