0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0834,0,0.00195158,0.003909,0.00587811,0.00786473,0.00987473,0.011914,0.0139883,0.0161036,0.0182658,0.0204808,0.0227544,0.0250927,0.0275016,0.0299871,0.0325552,0.0352118,0.0379629,0.0408147,0.0437732,0.0468444,0.0500344,0.0533492,0.056795,0.0603778,0.0641037,0.0679788,0.072009,0.0762004,0.0805591,0.0850909,0.0898018,0.0946976,0.0997842,0.105067,0.110553,0.116246,0.122152,0.128278,0.134627,0.141205,0.148018,0.155069,0.162365,0.169909,0.177706,0.185759,0.194074,0.202654,0.211501,0.220621,0.230015,0.239686,0.249638,0.259872,0.27039,0.281194,0.292285,0.303664,0.315333,0.32729,0.339536,0.352071,0.364895,0.378005,0.3914,0.405078,0.419038,0.433276,0.44779,0.462575,0.477628,0.492945,0.508521,0.52435,0.540429,0.556749,0.573306,0.590093,0.607103,0.624328,0.64176,0.659392,0.677216,0.695222,0.713401,0.731745,0.750243,0.768885,0.787663,0.806564,0.825579,0.844698,0.863907,0.883198,0.902558,0.921977,0.941442,0.960942,0.980465,1
0.1668,0,0.00617264,0.012349,0.0185327,0.0247275,0.0309371,0.037165,0.043415,0.0496907,0.0559957,0.0623335,0.0687078,0.075122,0.0815795,0.0880839,0.0946386,0.101247,0.107912,0.114637,0.121426,0.128281,0.135205,0.142202,0.149275,0.156426,0.163658,0.170974,0.178377,0.185868,0.193452,0.201129,0.208903,0.216775,0.224748,0.232824,0.241004,0.249291,0.257686,0.266191,0.274808,0.283537,0.29238,0.301339,0.310415,0.319607,0.328919,0.338349,0.347899,0.357569,0.36736,0.377271,0.387304,0.397458,0.407734,0.41813,0.428646,0.439283,0.45004,0.460915,0.471909,0.483019,0.494246,0.505588,0.517044,0.528613,0.540292,0.55208,0.563976,0.575978,0.588084,0.600292,0.612599,0.625003,0.637503,0.650095,0.662777,0.675547,0.688401,0.701337,0.714352,0.727443,0.740607,0.75384,0.76714,0.780503,0.793926,0.807405,0.820937,0.834519,0.848146,0.861816,0.875524,0.889266,0.90304,0.916841,0.930665,0.944508,0.958368,0.972239,0.986117,1
0.2502,0,0.00830835,0.0166184,0.0249317,0.03325,0.041575,0.0499083,0.0582515,0.0666064,0.0749743,0.0833571,0.0917563,0.100174,0.10861,0.117068,0.125548,0.134053,0.142583,0.15114,0.159725,0.168341,0.176987,0.185666,0.194379,0.203127,0.211911,0.220733,0.229594,0.238494,0.247436,0.256419,0.265445,0.274515,0.28363,0.292791,0.301998,0.311253,0.320555,0.329907,0.339308,0.348759,0.35826,0.367812,0.377416,0.387072,0.39678,0.40654,0.416354,0.42622,0.436139,0.446111,0.456137,0.466216,0.476348,0.486532,0.49677,0.50706,0.517402,0.527797,0.538242,0.548739,0.559287,0.569884,0.580532,0.591228,0.601972,0.612763,0.623601,0.634486,0.645415,0.656388,0.667404,0.678462,0.689561,0.700701,0.711879,0.723094,0.734347,0.745634,0.756955,0.76831,0.779695,0.79111,0.802554,0.814025,0.825522,0.837043,0.848586,0.860151,0.871735,0.883338,0.894957,0.906591,0.918238,0.929896,0.941565,0.953242,0.964926,0.976614,0.988306,1
0.3336,0,0.0092568,0.0185143,0.0277733,0.0370345,0.0462987,0.0555664,0.0648386,0.0741158,0.0833989,0.0926885,0.101985,0.11129,0.120603,0.129926,0.139258,0.148601,0.157956,0.167322,0.176701,0.186093,0.195498,0.204918,0.214353,0.223803,0.233269,0.242752,0.252252,0.261769,0.271304,0.280858,0.29043,0.300022,0.309634,0.319266,0.328918,0.338591,0.348285,0.358,0.367737,0.377497,0.387278,0.397082,0.406908,0.416758,0.42663,0.436525,0.446443,0.456385,0.46635,0.476338,0.48635,0.496385,0.506443,0.516525,0.526629,0.536757,0.546908,0.557081,0.567277,0.577496,0.587737,0.597999,0.608284,0.61859,0.628917,0.639265,0.649633,0.660021,0.670429,0.680857,0.691303,0.701768,0.71225,0.722751,0.733268,0.743802,0.754352,0.764917,0.775497,0.786091,0.7967,0.807321,0.817955,0.8286,0.839257,0.849925,0.860602,0.871289,0.881984,0.892688,0.903398,0.914115,0.924838,0.935566,0.946298,0.957034,0.967773,0.978514,0.989257,1
0.417,0,0.00967366,0.0193476,0.0290223,0.0386978,0.0483747,0.0580532,0.0677336,0.0774162,0.0871014,0.0967895,0.106481,0.116175,0.125874,0.135576,0.145283,0.154995,0.164711,0.174433,0.18416,0.193893,0.203632,0.213377,0.223129,0.232888,0.242653,0.252426,0.262207,0.271995,0.281791,0.291595,0.301407,0.311228,0.321057,0.330896,0.340743,0.350599,0.360465,0.37034,0.380225,0.390119,0.400023,0.409937,0.419861,0.429794,0.439738,0.449692,0.459657,0.469631,0.479616,0.48961,0.499616,0.509631,0.519657,0.529692,0.539738,0.549794,0.559861,0.569937,0.580023,0.590119,0.600225,0.61034,0.620465,0.630599,0.640743,0.650896,0.661057,0.671228,0.681407,0.691595,0.701791,0.711995,0.722207,0.732426,0.742653,0.752888,0.763129,0.773377,0.783632,0.793893,0.80416,0.814433,0.824711,0.834995,0.845283,0.855576,0.865874,0.876175,0.886481,0.896789,0.907101,0.917416,0.927734,0.938053,0.948375,0.958698,0.969022,0.979348,0.989674,1
0.50004,0,0.0098562,0.0197125,0.0295692,0.0394262,0.0492838,0.0591421,0.0690013,0.0788615,0.0887227,0.0985853,0.108449,0.118315,0.128182,0.138051,0.147922,0.157794,0.16767,0.177547,0.187427,0.197309,0.207194,0.217082,0.226972,0.236866,0.246763,0.256663,0.266566,0.276472,0.286383,0.296296,0.306213,0.316135,0.326059,0.335988,0.345921,0.355858,0.365798,0.375743,0.385692,0.395646,0.405604,0.415566,0.425532,0.435503,0.445478,0.455458,0.465442,0.475431,0.485424,0.495422,0.505424,0.515431,0.525442,0.535458,0.545478,0.555503,0.565532,0.575566,0.585604,0.595646,0.605692,0.615743,0.625798,0.635858,0.645921,0.655988,0.666059,0.676135,0.686213,0.696296,0.706383,0.716472,0.726566,0.736663,0.746763,0.756866,0.766972,0.777082,0.787194,0.797309,0.807427,0.817547,0.82767,0.837794,0.847922,0.858051,0.868182,0.878315,0.888449,0.898585,0.908723,0.918861,0.929001,0.939142,0.949284,0.959426,0.969569,0.979713,0.989856,1
