0,0,0,0,0,0,0,0,0,0,0,1
0.085,0,0.0219505,0.0496551,0.0889841,0.145802,0.225456,0.331868,0.466436,0.627106,0.808013,1
0.17,0,0.0633344,0.130182,0.20374,0.286598,0.380479,0.486061,0.602871,0.729313,0.862798,1
0.255,0,0.0839408,0.169451,0.257946,0.350553,0.447998,0.550533,0.657913,0.769417,0.88392,1
0.34,0,0.0930087,0.186702,0.281696,0.378482,0.477374,0.578481,0.681695,0.7867,0.893008,1
0.425,0,0.096958,0.194214,0.292036,0.390638,0.490156,0.590638,0.692036,0.794214,0.896958,1
0.5,0,0.0985403,0.197224,0.296179,0.395508,0.495276,0.595508,0.696179,0.797224,0.89854,1
