0,0,0,0,0,0,0,0,0,0,0,1
0.084,0,0.0216547,0.048658,0.0866078,0.141367,0.218653,0.323122,0.457061,0.61908,0.803359,1
0.168,0,0.0615827,0.126796,0.198963,0.280809,0.374191,0.479886,0.59747,0.725303,0.86066,1
0.252,0,0.0826687,0.167027,0.254603,0.346611,0.443839,0.546565,0.654527,0.766952,0.882622,1
0.336,0,0.0922542,0.185266,0.27972,0.376159,0.47493,0.576156,0.679716,0.785263,0.892252,1
0.42,0,0.0965419,0.193422,0.290947,0.389357,0.488809,0.589357,0.690946,0.793422,0.896542,1
0.5,0,0.0983959,0.196949,0.2958,0.395063,0.494809,0.595063,0.6958,0.796949,0.898396,1
