0,0,0,0,0,0,0,0,0,0,0.5,1
0.105,0,0.0355783,0.0825176,0.129457,0.20744,0.285423,0.404385,0.523346,0.677574,0.831801,1
0.21,0,0.0780337,0.156067,0.242474,0.32888,0.428858,0.528836,0.642416,0.755996,0.877998,1
0.315,0,0.0919421,0.185423,0.278904,0.376414,0.473923,0.576413,0.678903,0.785422,0.891942,1
0.42,0,0.0973284,0.194657,0.293006,0.391354,0.491354,0.591354,0.693006,0.794657,0.897328,1
0.495,0,0.0986767,0.197606,0.296536,0.396127,0.495718,0.596127,0.696536,0.797606,0.898677,1
