0,0,0,0,0,0,0,0,0,0,0,1
0.085,0,0.0233459,0.0466919,0.0949402,0.143188,0.23774,0.332291,0.480675,0.629059,0.814529,1
0.17,0,0.0638369,0.134506,0.205175,0.293834,0.382493,0.493594,0.604695,0.734117,0.86354,1
0.255,0,0.0852883,0.170577,0.261481,0.352385,0.452381,0.552377,0.66147,0.770564,0.885282,1
0.34,0,0.0934075,0.188074,0.28274,0.380703,0.478666,0.580703,0.68274,0.788074,0.893407,1
0.425,0,0.0973284,0.194657,0.293006,0.391354,0.491354,0.591354,0.693006,0.794657,0.897328,1
0.5,0,0.0986767,0.197606,0.296536,0.396127,0.495718,0.596127,0.696536,0.797606,0.898677,1
