    0

0
    0    0    0    0    0    0    0    0    0    0    0
    0   10   10   10   10   10    0    0    0    0    0
    0   10   10   10   10   10    0    0    0    0    0
    0   10   10   10   10   10    0    0    0    0    0
    0   10   10   10   10   10    0    0    0    0    0
    0   10   10   10   10   10    0    0    0    0    0
    0   10   10   10   10   10    0    0    0    0    0
    0   10   10   10   10   10    0    0    0    0    0
    0   10   10   10   10   10    0    0    0    0    0
    0   10   10   10   10   10    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0


1
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0


2
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0


3
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0


0.00012

0
    0    0    0    0    0    0    0    0    0    0    0
    0  9.8  9.9  9.9  9.9  9.8 0.120.000476.4e-07    0    0
    0  9.9   10   10   10  9.9 0.120.000486.4e-07    0    0
    0  9.9   10   10   10  9.9 0.120.000486.4e-07    0    0
    0  9.9   10   10   10  9.9 0.120.000486.4e-07    0    0
    0  9.9   10   10   10  9.9 0.120.000486.4e-07    0    0
    0  9.9   10   10   10  9.9 0.120.000486.4e-07    0    0
    0  9.9   10   10   10  9.9 0.120.000486.4e-07    0    0
    0  9.9   10   10   10  9.9 0.120.000486.4e-07    0    0
    0  9.8  9.9  9.9  9.9  9.8 0.120.000476.4e-07    0    0
    0    0    0    0    0    0    0    0    0    0    0


1
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0


2
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0


3
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0


0.00024

0
    0    0    0    0    0    0    0    0    0    0    0
    0  9.5  9.8  9.8  9.8  9.5 0.230.00231.2e-053.8e-08    0
    0  9.8   10   10   10  9.8 0.230.00231.3e-053.8e-08    0
    0  9.8   10   10   10  9.8 0.230.00231.3e-053.8e-08    0
    0  9.8   10   10   10  9.8 0.230.00231.3e-053.8e-08    0
    0  9.8   10   10   10  9.8 0.230.00231.3e-053.8e-08    0
    0  9.8   10   10   10  9.8 0.230.00231.3e-053.8e-08    0
    0  9.8   10   10   10  9.8 0.230.00231.3e-053.8e-08    0
    0  9.8   10   10   10  9.8 0.230.00231.3e-053.8e-08    0
    0  9.5  9.8  9.8  9.8  9.5 0.230.00231.2e-053.8e-08    0
    0    0    0    0    0    0    0    0    0    0    0


1
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0


2
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0


3
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0


0.00036

0
    0    0    0    0    0    0    0    0    0    0    0
    0  9.3  9.6  9.7  9.6  9.3 0.330.00535e-053e-07    0
    0  9.6   10   10   10  9.7 0.340.00555.2e-053.1e-07    0
    0  9.7   10   10   10  9.7 0.340.00555.2e-053.1e-07    0
    0  9.7   10   10   10  9.7 0.340.00555.2e-053.1e-07    0
    0  9.7   10   10   10  9.7 0.340.00555.2e-053.1e-07    0
    0  9.7   10   10   10  9.7 0.340.00555.2e-053.1e-07    0
    0  9.7   10   10   10  9.7 0.340.00555.2e-053.1e-07    0
    0  9.6   10   10   10  9.7 0.340.00555.2e-053.1e-07    0
    0  9.3  9.6  9.7  9.6  9.3 0.330.00535e-053e-07    0
    0    0    0    0    0    0    0    0    0    0    0


1
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0


2
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0


3
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0


0.00048

0
    0    0    0    0    0    0    0    0    0    0    0
    0  9.1  9.5  9.5  9.5  9.1 0.430.00950.000131.2e-06    0
    0  9.5   10   10   10  9.5 0.450.00990.000131.2e-06    0
    0  9.5   10   10   10  9.6 0.450.00990.000131.2e-06    0
    0  9.5   10   10   10  9.6 0.450.00990.000131.2e-06    0
    0  9.5   10   10   10  9.6 0.450.00990.000131.2e-06    0
    0  9.5   10   10   10  9.6 0.450.00990.000131.2e-06    0
    0  9.5   10   10   10  9.6 0.450.00990.000131.2e-06    0
    0  9.5   10   10   10  9.5 0.450.00990.000131.2e-06    0
    0  9.1  9.5  9.5  9.5  9.1 0.430.00950.000131.2e-06    0
    0    0    0    0    0    0    0    0    0    0    0


1
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0


2
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0


3
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0


0.0006

0
    0    0    0    0    0    0    0    0    0    0    0
    0  8.9  9.4  9.4  9.4  8.9 0.520.0150.000263.1e-06    0
    0  9.4   10   10   10  9.4 0.550.0150.000273.2e-06    0
    0  9.4   10   10   10  9.4 0.550.0150.000273.2e-06    0
    0  9.4   10   10   10  9.4 0.550.0150.000273.2e-06    0
    0  9.4   10   10   10  9.4 0.550.0150.000273.2e-06    0
    0  9.4   10   10   10  9.4 0.550.0150.000273.2e-06    0
    0  9.4   10   10   10  9.4 0.550.0150.000273.2e-06    0
    0  9.4   10   10   10  9.4 0.550.0150.000273.2e-06    0
    0  8.9  9.4  9.4  9.4  8.9 0.520.0150.000263.1e-06    0
    0    0    0    0    0    0    0    0    0    0    0


1
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0


2
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0


3
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0


0.00072

0
    0    0    0    0    0    0    0    0    0    0    0
    0  8.7  9.3  9.3  9.3  8.7 0.610.0210.000446.7e-06    0
    0  9.3   10   10   10  9.3 0.650.0220.000477.1e-06    0
    0  9.3   10   10   10  9.3 0.650.0220.000477.1e-06    0
    0  9.3   10   10   10  9.3 0.650.0220.000477.1e-06    0
    0  9.3   10   10   10  9.3 0.650.0220.000477.1e-06    0
    0  9.3   10   10   10  9.3 0.650.0220.000477.1e-06    0
    0  9.3   10   10   10  9.3 0.650.0220.000477.1e-06    0
    0  9.3   10   10   10  9.3 0.650.0220.000477.1e-06    0
    0  8.7  9.3  9.3  9.3  8.7 0.610.0210.000446.7e-06    0
    0    0    0    0    0    0    0    0    0    0    0


1
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0


2
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0


3
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0


0.00084

0
    0    0    0    0    0    0    0    0    0    0    0
    0  8.5  9.2  9.2  9.2  8.5 0.690.0280.00071.3e-05    0
    0  9.2  9.9   10  9.9  9.2 0.75 0.030.000751.4e-05    0
    0  9.2   10   10   10  9.3 0.75 0.030.000751.4e-05    0
    0  9.2   10   10   10  9.3 0.75 0.030.000751.4e-05    0
    0  9.2   10   10   10  9.3 0.75 0.030.000751.4e-05    0
    0  9.2   10   10   10  9.3 0.75 0.030.000751.4e-05    0
    0  9.2   10   10   10  9.3 0.75 0.030.000751.4e-05    0
    0  9.2  9.9   10  9.9  9.2 0.75 0.030.000751.4e-05    0
    0  8.5  9.2  9.2  9.2  8.5 0.690.0280.00071.3e-05    0
    0    0    0    0    0    0    0    0    0    0    0


1
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0


2
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0


3
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0


0.00096

0
    0    0    0    0    0    0    0    0    0    0    0
    0  8.3  9.1  9.1  9.1  8.4 0.770.0350.0012.2e-05    0
    0  9.1  9.9   10  9.9  9.1 0.840.0380.00112.4e-05    0
    0  9.1   10   10   10  9.2 0.840.0380.00112.4e-05    0
    0  9.1   10   10   10  9.2 0.840.0380.00112.4e-05    0
    0  9.1   10   10   10  9.2 0.840.0380.00112.4e-05    0
    0  9.1   10   10   10  9.2 0.840.0380.00112.4e-05    0
    0  9.1   10   10   10  9.2 0.840.0380.00112.4e-05    0
    0  9.1  9.9   10  9.9  9.1 0.840.0380.00112.4e-05    0
    0  8.3  9.1  9.1  9.1  8.4 0.770.0350.0012.2e-05    0
    0    0    0    0    0    0    0    0    0    0    0


1
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0


2
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0


3
    0    0    0    0    0    0    0    0    0    0    0
