0,0,0,0,0,0,0,0,0,0,0,1
0.084,0,0.0211953,0.0485501,0.0882035,0.146042,0.22714,0.334916,0.470202,0.630548,0.81007,1
0.168,0,0.0637197,0.130942,0.204846,0.287985,0.382041,0.487643,0.604292,0.730389,0.863378,1
0.252,0,0.0842496,0.17004,0.25876,0.351514,0.449014,0.551504,0.658743,0.770022,0.884239,1
0.336,0,0.09319,0.187047,0.282171,0.379041,0.477962,0.57904,0.68217,0.787046,0.89319,1
0.42,0,0.0970564,0.194401,0.292294,0.390941,0.490474,0.59094,0.692294,0.794401,0.897056,1
0.5,0,0.0986758,0.197481,0.296533,0.395925,0.495715,0.595925,0.696533,0.797481,0.898676,1
