0,0,0,0,0,0,0,0,0,0,0,1
0.084,0,-0.113863,0.347279,-0.415509,0.884894,-0.723783,1.42283,-0.59296,1.49419,0.329177,1
0.168,0,-16.5604,32.2012,-44.8922,54.729,-58.5171,58.0893,-49.6064,37.9146,-18.9212,1
0.252,0,-1095.6,2088.37,-2882.65,3402.39,-3591.78,3431.34,-2928.77,2135.49,-1123.55,1
0.336,0,-67565.2,128554,-177019,208217,-219068,208478,-177441,128978,-67825.9,1
0.42,0,-4.1272e+06,7.85073e+06,-1.08063e+07,1.27047e+07,-1.33597e+07,1.27071e+07,-1.08102e+07,7.85458e+06,-4.12957e+06,1
0.498,0,1.87698e+08,-3.57026e+08,4.9141e+08,-5.77695e+08,6.07434e+08,-5.77714e+08,4.9144e+08,-3.57056e+08,1.87717e+08,1
