0.08,0,0,0,0,0,0,0,0,0,0,0,0,16641.2,-32006.7,44828.7,-53690.5,57101.2,-54108.7,45087.1,-31748.3,16223,0,0,-27853.1,53583.5,-75085.7,90004.4,-95778.1,90758.7,-75552.1,53117.2,-27098.8,0,0,31948.5,-61476.7,86225.9,-103487,110244,-104456,86824.2,-60878.4,30980,0,0,-31551.8,60737,-85265.2,102490,-109302,103562,-85928,60074.3,-30479.9,0,0,30782.9,-59261.3,83238.5,-100117,106838,-101217,83918.4,-58581.3,29682.3,0,0,-31551.8,60737,-85265.2,102490,-109302,103562,-85928,60074.3,-30479.9,0,0,31948.5,-61476.7,86225.9,-103487,110244,-104456,86824.2,-60878.4,30980,0,0,-27853.1,53583.5,-75085.7,90004.4,-95778.1,90758.7,-75552.1,53117.2,-27098.8,0,0,16641.2,-32006.7,44828.7,-53690.5,57101.2,-54108.7,45087.1,-31748.3,16223,0,0,0,0,0,0,0,0,0,0,0,0
0.084,0,0,0,0,0,0,0,0,0,0,0,0,-33928.6,65225.4,-91210.4,108988,-115692,109644,-91615.9,64819.9,-33272.6,0,0,57581.1,-110719,154908,-185219,196710,-186413,155646,-109981,56387.3,0,0,-67521.7,129884,-181861,217678,-231356,219229,-182820,128925,-65970.8,0,0,68318.4,-131464,184236,-220762,234835,-222498,185308,-130392,66582.6,0,0,-67415.7,129755,-181907,218093,-232078,219882,-183013,128648,-65625.9,0,0,68318.4,-131464,184236,-220762,234835,-222498,185308,-130392,66582.6,0,0,-67521.7,129884,-181861,217678,-231356,219229,-182820,128925,-65970.8,0,0,57581.1,-110719,154908,-185219,196710,-186413,155646,-109981,56387.3,0,0,-33928.6,65225.4,-91210.4,108988,-115692,109644,-91615.9,64819.9,-33272.6,0,0,0,0,0,0,0,0,0,0,0,0
0.088,0,0,0,0,0,0,0,0,0,0,0,0,69479.8,-133478,186375,-222241,235552,-223275,187014,-132840,68446.4,0,0,-119416,229471,-320549,382445,-405498,384340,-321720,228300,-117522,0,0,142826,-274557,383799,-458286,486194,-460772,385335,-273021,140341,0,0,-147552,283756,-396939,474394,-503579,477201,-398674,282021,-144745,0,0,147006,-282753,395671,-473059,502305,-475964,397467,-280958,144101,0,0,-147552,283756,-396939,474394,-503579,477201,-398674,282021,-144745,0,0,142826,-274557,383799,-458286,486194,-460772,385335,-273021,140341,0,0,-119416,229471,-320549,382445,-405498,384340,-321720,228300,-117522,0,0,69479.8,-133478,186375,-222241,235552,-223275,187014,-132840,68446.4,0,0,0,0,0,0,0,0,0,0,0,0
0.092,0,0,0,0,0,0,0,0,0,0,0,0,-142846,274217,-382332,455094,-481737,456727,-383342,273208,-141213,0,0,248361,-476883,665166,-792097,838711,-795110,667027,-475021,245348,0,0,-302306,580675,-810412,965705,-1.02297e+06,969691,-812876,578211,-298319,0,0,317966,-610974,853212,-1.01738e+06,1.07818e+06,-1.02192e+06,856014,-608171,313432,0,0,-319346,613727,-857279,1.02254e+06,-1.08386e+06,1.02725e+06,-860188,610818,-314640,0,0,317966,-610974,853212,-1.01738e+06,1.07818e+06,-1.02192e+06,856014,-608171,313432,0,0,-302306,580675,-810412,965705,-1.02297e+06,969691,-812876,578211,-298319,0,0,248361,-476883,665166,-792097,838711,-795110,667027,-475021,245348,0,0,-142846,274217,-382332,455094,-481737,456727,-383342,273208,-141213,0,0,0,0,0,0,0,0,0,0,0,0
0.096,0,0,0,0,0,0,0,0,0,0,0,0,294739,-565355,787190,-935523,989255,-938111,788790,-563755,292150,0,0,-517830,993497,-1.38379e+06,1.64513e+06,-1.73999e+06,1.64993e+06,-1.38676e+06,990531,-513030,0,0,640184,-1.22863e+06,1.71215e+06,-2.03657e+06,2.1547e+06,-2.04296e+06,1.7161e+06,-1.22468e+06,633788,0,0,-683830,1.31282e+06,-1.83035e+06,2.17829e+06,-2.30536e+06,2.1856e+06,-1.83487e+06,1.30829e+06,-676511,0,0,691472,-1.32767e+06,1.85144e+06,-2.20388e+06,2.33278e+06,-2.2115e+06,1.85615e+06,-1.32296e+06,683857,0,0,-683830,1.31282e+06,-1.83035e+06,2.17829e+06,-2.30536e+06,2.1856e+06,-1.83487e+06,1.30829e+06,-676511,0,0,640184,-1.22863e+06,1.71215e+06,-2.03657e+06,2.1547e+06,-2.04296e+06,1.7161e+06,-1.22468e+06,633788,0,0,-517830,993497,-1.38379e+06,1.64513e+06,-1.73999e+06,1.64993e+06,-1.38676e+06,990531,-513030,0,0,294739,-565355,787190,-935523,989255,-938111,788790,-563755,292150,0,0,0,0,0,0,0,0,0,0,0,0
0.1,0,0,0,0,0,0,0,0,0,0,0,0,-610117,1.16938e+06,-1.62618e+06,1.92994e+06,-2.039e+06,1.93406e+06,-1.62872e+06,1.16684e+06,-606004,0,0,1.08207e+06,-2.07434e+06,2.88546e+06,-3.42543e+06,3.6196e+06,-3.43309e+06,2.89019e+06,-2.06961e+06,1.07441e+06,0,0,-1.35623e+06,2.60064e+06,-3.61903e+06,4.29805e+06,-4.54277e+06,4.30831e+06,-3.62537e+06,2.5943e+06,-1.34596e+06,0,0,1.46809e+06,-2.81588e+06,3.92009e+06,-4.65743e+06,4.92376e+06,-4.66924e+06,3.92738e+06,-2.80858e+06,1.45628e+06,0,0,-1.49301e+06,2.86402e+06,-3.98776e+06,4.73865e+06,-5.01011e+06,4.75095e+06,-3.99537e+06,2.85641e+06,-1.48071e+06,0,0,1.46809e+06,-2.81588e+06,3.92009e+06,-4.65743e+06,4.92376e+06,-4.66924e+06,3.92738e+06,-2.80858e+06,1.45628e+06,0,0,-1.35623e+06,2.60064e+06,-3.61903e+06,4.29805e+06,-4.54277e+06,4.30831e+06,-3.62537e+06,2.5943e+06,-1.34596e+06,0,0,1.08207e+06,-2.07434e+06,2.88546e+06,-3.42543e+06,3.6196e+06,-3.43309e+06,2.89019e+06,-2.06961e+06,1.07441e+06,0,0,-610117,1.16938e+06,-1.62618e+06,1.92994e+06,-2.039e+06,1.93406e+06,-1.62872e+06,1.16684e+06,-606004,0,0,0,0,0,0,0,0,0,0,0,0
0.104,0,0,0,0,0,0,0,0,0,0,0,0,1.26665e+06,-2.42589e+06,3.36962e+06,-3.99421e+06,4.21684e+06,-4.00076e+06,3.37367e+06,-2.42184e+06,1.2601e+06,0,0,-2.26551e+06,4.33963e+06,-6.02927e+06,7.14848e+06,-7.54788e+06,7.16072e+06,-6.03683e+06,4.33206e+06,-2.25327e+06,0,0,2.87405e+06,-5.50657e+06,7.65311e+06,-9.07669e+06,9.58555e+06,-9.09318e+06,7.6633e+06,-5.49639e+06,2.85757e+06,0,0,-3.1469e+06,6.03066e+06,-8.38409e+06,9.94668e+06,-1.05061e+07,9.96571e+06,-8.39585e+06,6.0189e+06,-3.12787e+06,0,0,3.21589e+06,-6.16343e+06,8.56979e+06,-1.01683e+07,1.07409e+07,-1.01882e+07,8.58207e+06,-6.15115e+06,3.19601e+06,0,0,-3.1469e+06,6.03066e+06,-8.38409e+06,9.94668e+06,-1.05061e+07,9.96571e+06,-8.39585e+06,6.0189e+06,-3.12787e+06,0,0,2.87405e+06,-5.50657e+06,7.65311e+06,-9.07669e+06,9.58555e+06,-9.09318e+06,7.6633e+06,-5.49639e+06,2.85757e+06,0,0,-2.26551e+06,4.33963e+06,-6.02927e+06,7.14848e+06,-7.54788e+06,7.16072e+06,-6.03683e+06,4.33206e+06,-2.25327e+06,0,0,1.26665e+06,-2.42589e+06,3.36962e+06,-3.99421e+06,4.21684e+06,-4.00076e+06,3.37367e+06,-2.42184e+06,1.2601e+06,0,0,0,0,0,0,0,0,0,0,0,0
0.108,0,0,0,0,0,0,0,0,0,0,0,0,-2.63655e+06,5.04589e+06,-7.00152e+06,8.2905e+06,-8.74724e+06,8.30095e+06,-7.00797e+06,5.03944e+06,-2.62611e+06,0,0,4.75144e+06,-9.09467e+06,1.26219e+07,-1.49483e+07,1.57734e+07,-1.49679e+07,1.2634e+07,-9.08257e+06,4.73186e+06,0,0,-6.09203e+06,1.16629e+07,-1.61905e+07,1.91795e+07,-2.02409e+07,1.9206e+07,-1.62069e+07,1.16466e+07,-6.06555e+06,0,0,6.73638e+06,-1.28988e+07,1.79106e+07,-2.12221e+07,2.23992e+07,-2.12527e+07,1.79295e+07,-1.28798e+07,6.70572e+06,0,0,-6.91242e+06,1.32369e+07,-1.83818e+07,2.17826e+07,-2.2992e+07,2.18147e+07,-1.84016e+07,1.3217e+07,-6.88036e+06,0,0,6.73638e+06,-1.28988e+07,1.79106e+07,-2.12221e+07,2.23992e+07,-2.12527e+07,1.79295e+07,-1.28798e+07,6.70572e+06,0,0,-6.09203e+06,1.16629e+07,-1.61905e+07,1.91795e+07,-2.02409e+07,1.9206e+07,-1.62069e+07,1.16466e+07,-6.06555e+06,0,0,4.75144e+06,-9.09467e+06,1.26219e+07,-1.49483e+07,1.57734e+07,-1.49679e+07,1.2634e+07,-9.08257e+06,4.73186e+06,0,0,-2.63655e+06,5.04589e+06,-7.00152e+06,8.2905e+06,-8.74724e+06,8.30095e+06,-7.00797e+06,5.03944e+06,-2.62611e+06,0,0,0,0,0,0,0,0,0,0,0,0
0.112,0,0,0,0,0,0,0,0,0,0,0,0,5.50086e+06,-1.05206e+07,1.45842e+07,-1.72531e+07,1.81943e+07,-1.72698e+07,1.45945e+07,-1.05103e+07,5.48418e+06,0,0,-9.98017e+06,1.90897e+07,-2.64671e+07,3.13151e+07,-3.30257e+07,3.13465e+07,-2.64865e+07,1.90703e+07,-9.94881e+06,0,0,1.29155e+07,-2.47082e+07,3.42643e+07,-4.05484e+07,4.27678e+07,-4.0591e+07,3.42906e+07,-2.46819e+07,1.2873e+07,0,0,-1.44031e+07,2.7558e+07,-3.82236e+07,4.5242e+07,-4.77226e+07,4.52914e+07,-3.82541e+07,2.75274e+07,-1.43537e+07,0,0,1.48313e+07,-2.83789e+07,3.93653e+07,-4.65967e+07,4.91534e+07,-4.66484e+07,3.93973e+07,-2.83469e+07,1.47796e+07,0,0,-1.44031e+07,2.7558e+07,-3.82236e+07,4.5242e+07,-4.77226e+07,4.52914e+07,-3.82541e+07,2.75274e+07,-1.43537e+07,0,0,1.29155e+07,-2.47082e+07,3.42643e+07,-4.05484e+07,4.27678e+07,-4.0591e+07,3.42906e+07,-2.46819e+07,1.2873e+07,0,0,-9.98017e+06,1.90897e+07,-2.64671e+07,3.13151e+07,-3.30257e+07,3.13465e+07,-2.64865e+07,1.90703e+07,-9.94881e+06,0,0,5.50086e+06,-1.05206e+07,1.45842e+07,-1.72531e+07,1.81943e+07,-1.72698e+07,1.45945e+07,-1.05103e+07,5.48418e+06,0,0,0,0,0,0,0,0,0,0,0,0
0.116,0,0,0,0,0,0,0,0,0,0,0,0,-1.15008e+07,2.19823e+07,-3.04469e+07,3.59893e+07,-3.7936e+07,3.6016e+07,-3.04634e+07,2.19658e+07,-1.14742e+07,0,0,2.09905e+07,-4.01242e+07,5.55816e+07,-6.57068e+07,6.92649e+07,-6.57571e+07,5.56126e+07,-4.00932e+07,2.09403e+07,0,0,-2.73859e+07,5.23559e+07,-7.25375e+07,8.57647e+07,-9.04157e+07,8.5833e+07,-7.25797e+07,5.23136e+07,-2.73176e+07,0,0,3.07638e+07,-5.88203e+07,8.1506e+07,-9.63817e+07,1.01615e+08,-9.64613e+07,8.15551e+07,-5.87711e+07,3.06843e+07,0,0,-3.17728e+07,6.07523e+07,-8.41883e+07,9.95591e+07,-1.04968e+08,9.96425e+07,-8.42398e+07,6.07008e+07,-3.16895e+07,0,0,3.07638e+07,-5.88203e+07,8.1506e+07,-9.63817e+07,1.01615e+08,-9.64613e+07,8.15551e+07,-5.87711e+07,3.06843e+07,0,0,-2.73859e+07,5.23559e+07,-7.25375e+07,8.57647e+07,-9.04157e+07,8.5833e+07,-7.25797e+07,5.23136e+07,-2.73176e+07,0,0,2.09905e+07,-4.01242e+07,5.55816e+07,-6.57068e+07,6.92649e+07,-6.57571e+07,5.56126e+07,-4.00932e+07,2.09403e+07,0,0,-1.15008e+07,2.19823e+07,-3.04469e+07,3.59893e+07,-3.7936e+07,3.6016e+07,-3.04634e+07,2.19658e+07,-1.14742e+07,0,0,0,0,0,0,0,0,0,0,0,0
0.12,0,0,0,0,0,0,0,0,0,0,0,0,2.40896e+07,-4.60182e+07,6.36894e+07,-7.52295e+07,7.92697e+07,-7.52722e+07,6.37158e+07,-4.59918e+07,2.40469e+07,0,0,-4.41987e+07,8.44386e+07,-1.16875e+08,1.38064e+08,-1.45485e+08,1.38145e+08,-1.16925e+08,8.43888e+07,-4.41181e+07,0,0,5.80756e+07,-1.10961e+08,1.53606e+08,-1.81476e+08,1.91241e+08,-1.81585e+08,1.53674e+08,-1.10893e+08,5.79658e+07,0,0,-6.56499e+07,1.25443e+08,-1.73675e+08,2.05207e+08,-2.1626e+08,2.05335e+08,-1.73754e+08,1.25364e+08,-6.55218e+07,0,0,6.79757e+07,-1.29892e+08,1.79842e+08,-2.12503e+08,2.23954e+08,-2.12638e+08,1.79925e+08,-1.29809e+08,6.78414e+07,0,0,-6.56499e+07,1.25443e+08,-1.73675e+08,2.05207e+08,-2.1626e+08,2.05335e+08,-1.73754e+08,1.25364e+08,-6.55218e+07,0,0,5.80756e+07,-1.10961e+08,1.53606e+08,-1.81476e+08,1.91241e+08,-1.81585e+08,1.53674e+08,-1.10893e+08,5.79658e+07,0,0,-4.41987e+07,8.44386e+07,-1.16875e+08,1.38064e+08,-1.45485e+08,1.38145e+08,-1.16925e+08,8.43888e+07,-4.41181e+07,0,0,2.40896e+07,-4.60182e+07,6.36894e+07,-7.52295e+07,7.92697e+07,-7.52722e+07,6.37158e+07,-4.59918e+07,2.40469e+07,0,0,0,0,0,0,0,0,0,0,0,0
0.124,0,0,0,0,0,0,0,0,0,0,0,0,-5.05405e+07,9.6498e+07,-1.33463e+08,1.57547e+08,-1.65957e+08,1.57615e+08,-1.33505e+08,9.64557e+07,-5.04721e+07,0,0,9.31608e+07,-1.77884e+08,2.46044e+08,-2.90465e+08,3.05979e+08,-2.90594e+08,2.46124e+08,-1.77804e+08,9.30315e+07,0,0,-1.23169e+08,2.35202e+08,-3.25358e+08,3.84132e+08,-4.04667e+08,3.84309e+08,-3.25467e+08,2.35093e+08,-1.22993e+08,0,0,1.39988e+08,-2.67337e+08,3.69844e+08,-4.3669e+08,4.60051e+08,-4.36896e+08,3.69972e+08,-2.6721e+08,1.39782e+08,0,0,-1.45262e+08,2.77417e+08,-3.83803e+08,4.53186e+08,-4.77437e+08,4.53402e+08,-3.83937e+08,2.77284e+08,-1.45046e+08,0,0,1.39988e+08,-2.67337e+08,3.69844e+08,-4.3669e+08,4.60051e+08,-4.36896e+08,3.69972e+08,-2.6721e+08,1.39782e+08,0,0,-1.23169e+08,2.35202e+08,-3.25358e+08,3.84132e+08,-4.04667e+08,3.84309e+08,-3.25467e+08,2.35093e+08,-1.22993e+08,0,0,9.31608e+07,-1.77884e+08,2.46044e+08,-2.90465e+08,3.05979e+08,-2.90594e+08,2.46124e+08,-1.77804e+08,9.30315e+07,0,0,-5.05405e+07,9.6498e+07,-1.33463e+08,1.57547e+08,-1.65957e+08,1.57615e+08,-1.33505e+08,9.64557e+07,-5.04721e+07,0,0,0,0,0,0,0,0,0,0,0,0
0.128,0,0,0,0,0,0,0,0,0,0,0,0,1.06188e+08,-2.02654e+08,2.80113e+08,-3.30482e+08,3.4803e+08,-3.30592e+08,2.80181e+08,-2.02586e+08,1.06078e+08,0,0,-1.96534e+08,3.75092e+08,-5.18494e+08,6.1176e+08,-6.4426e+08,6.11967e+08,-5.18623e+08,3.74964e+08,-1.96327e+08,0,0,2.61242e+08,-4.9862e+08,6.89304e+08,-8.13351e+08,8.56588e+08,-8.13635e+08,6.89479e+08,-4.98445e+08,2.60958e+08,0,0,-2.983e+08,5.69383e+08,-7.87182e+08,9.28899e+08,-9.78306e+08,9.29231e+08,-7.87387e+08,5.69178e+08,-2.97968e+08,0,0,3.10114e+08,-5.91946e+08,8.18399e+08,-9.6576e+08,1.01714e+09,-9.66108e+08,8.18614e+08,-5.91731e+08,3.09766e+08,0,0,-2.983e+08,5.69383e+08,-7.87182e+08,9.28899e+08,-9.78306e+08,9.29231e+08,-7.87387e+08,5.69178e+08,-2.97968e+08,0,0,2.61242e+08,-4.9862e+08,6.89304e+08,-8.13351e+08,8.56588e+08,-8.13635e+08,6.89479e+08,-4.98445e+08,2.60958e+08,0,0,-1.96534e+08,3.75092e+08,-5.18494e+08,6.1176e+08,-6.4426e+08,6.11967e+08,-5.18623e+08,3.74964e+08,-1.96327e+08,0,0,1.06188e+08,-2.02654e+08,2.80113e+08,-3.30482e+08,3.4803e+08,-3.30592e+08,2.80181e+08,-2.02586e+08,1.06078e+08,0,0,0,0,0,0,0,0,0,0,0,0
0.132,0,0,0,0,0,0,0,0,0,0,0,0,-2.23388e+08,4.2615e+08,-5.8872e+08,6.94251e+08,-7.30952e+08,6.94427e+08,-5.88829e+08,4.26041e+08,-2.23212e+08,0,0,4.14929e+08,-7.91576e+08,1.0936e+09,-1.28969e+09,1.35789e+09,-1.29002e+09,1.09381e+09,-7.91371e+08,4.14596e+08,0,0,-5.54127e+08,1.05718e+09,-1.46064e+09,1.72263e+09,-1.81377e+09,1.72309e+09,-1.46092e+09,1.0569e+09,-5.53671e+08,0,0,6.35275e+08,-1.21205e+09,1.6747e+09,-1.97518e+09,2.07973e+09,-1.97571e+09,1.67503e+09,-1.21172e+09,6.34742e+08,0,0,-6.61487e+08,1.26208e+09,-1.74387e+09,2.05679e+09,-2.16567e+09,2.05735e+09,-1.74421e+09,1.26173e+09,-6.60927e+08,0,0,6.35275e+08,-1.21205e+09,1.6747e+09,-1.97518e+09,2.07973e+09,-1.97571e+09,1.67503e+09,-1.21172e+09,6.34742e+08,0,0,-5.54127e+08,1.05718e+09,-1.46064e+09,1.72263e+09,-1.81377e+09,1.72309e+09,-1.46092e+09,1.0569e+09,-5.53671e+08,0,0,4.14929e+08,-7.91576e+08,1.0936e+09,-1.28969e+09,1.35789e+09,-1.29002e+09,1.09381e+09,-7.91371e+08,4.14596e+08,0,0,-2.23388e+08,4.2615e+08,-5.8872e+08,6.94251e+08,-7.30952e+08,6.94427e+08,-5.88829e+08,4.26041e+08,-2.23212e+08,0,0,0,0,0,0,0,0,0,0,0,0
0.136,0,0,0,0,0,0,0,0,0,0,0,0,4.70464e+08,-8.97164e+08,1.23883e+09,-1.4603e+09,1.5372e+09,-1.46058e+09,1.23901e+09,-8.96989e+08,4.70182e+08,0,0,-8.76594e+08,1.67169e+09,-2.30841e+09,2.72117e+09,-2.86451e+09,2.7217e+09,-2.30874e+09,1.67136e+09,-8.76059e+08,0,0,1.17543e+09,-2.24167e+09,3.09563e+09,-3.64929e+09,3.8416e+09,-3.65003e+09,3.09609e+09,-2.24121e+09,1.1747e+09,0,0,-1.35223e+09,2.57892e+09,-3.56152e+09,4.19865e+09,-4.41997e+09,4.19951e+09,-3.56205e+09,2.57839e+09,-1.35137e+09,0,0,1.40994e+09,-2.68903e+09,3.71363e+09,-4.37803e+09,4.60884e+09,-4.37894e+09,3.71419e+09,-2.68847e+09,1.40904e+09,0,0,-1.35223e+09,2.57892e+09,-3.56152e+09,4.19865e+09,-4.41997e+09,4.19951e+09,-3.56205e+09,2.57839e+09,-1.35137e+09,0,0,1.17543e+09,-2.24167e+09,3.09563e+09,-3.64929e+09,3.8416e+09,-3.65003e+09,3.09609e+09,-2.24121e+09,1.1747e+09,0,0,-8.76594e+08,1.67169e+09,-2.30841e+09,2.72117e+09,-2.86451e+09,2.7217e+09,-2.30874e+09,1.67136e+09,-8.76059e+08,0,0,4.70464e+08,-8.97164e+08,1.23883e+09,-1.4603e+09,1.5372e+09,-1.46058e+09,1.23901e+09,-8.96989e+08,4.70182e+08,0,0,0,0,0,0,0,0,0,0,0,0
0.14,0,0,0,0,0,0,0,0,0,0,0,0,-9.91781e+08,1.89069e+09,-2.60965e+09,3.07506e+09,-3.23647e+09,3.07551e+09,-2.60993e+09,1.89041e+09,-9.91328e+08,0,0,1.85299e+09,-3.53255e+09,4.87598e+09,-5.74571e+09,6.04738e+09,-5.74657e+09,4.87651e+09,-3.53202e+09,1.85213e+09,0,0,-2.49345e+09,4.75367e+09,-6.56174e+09,7.73239e+09,-8.13848e+09,7.73357e+09,-6.56246e+09,4.75294e+09,-2.49228e+09,0,0,2.87706e+09,-5.48513e+09,7.57164e+09,-8.92271e+09,9.39142e+09,-8.9241e+09,7.5725e+09,-5.48428e+09,2.87568e+09,0,0,-3.00336e+09,5.72599e+09,-7.90422e+09,9.31473e+09,-9.80407e+09,9.31618e+09,-7.90511e+09,5.72509e+09,-3.00191e+09,0,0,2.87706e+09,-5.48513e+09,7.57164e+09,-8.92271e+09,9.39142e+09,-8.9241e+09,7.5725e+09,-5.48428e+09,2.87568e+09,0,0,-2.49345e+09,4.75367e+09,-6.56174e+09,7.73239e+09,-8.13848e+09,7.73357e+09,-6.56246e+09,4.75294e+09,-2.49228e+09,0,0,1.85299e+09,-3.53255e+09,4.87598e+09,-5.74571e+09,6.04738e+09,-5.74657e+09,4.87651e+09,-3.53202e+09,1.85213e+09,0,0,-9.91781e+08,1.89069e+09,-2.60965e+09,3.07506e+09,-3.23647e+09,3.07551e+09,-2.60993e+09,1.89041e+09,-9.91328e+08,0,0,0,0,0,0,0,0,0,0,0,0
0.144,0,0,0,0,0,0,0,0,0,0,0,0,2.09254e+09,-3.98801e+09,5.50248e+09,-6.48177e+09,6.82106e+09,-6.48249e+09,5.50293e+09,-3.98756e+09,2.09181e+09,0,0,-3.91891e+09,7.46886e+09,-1.03054e+10,1.21397e+10,-1.27753e+10,1.21411e+10,-1.03063e+10,7.46801e+09,-3.91753e+09,0,0,5.28956e+09,-1.00813e+10,1.39105e+10,-1.63869e+10,1.7245e+10,-1.63888e+10,1.39117e+10,-1.00802e+10,5.28766e+09,0,0,-6.11901e+09,1.16624e+10,-1.60925e+10,1.89577e+10,-1.99506e+10,1.89599e+10,-1.60939e+10,1.1661e+10,-6.11679e+09,0,0,6.39406e+09,-1.21867e+10,1.68161e+10,-1.98103e+10,2.08479e+10,-1.98127e+10,1.68176e+10,-1.21853e+10,6.39172e+09,0,0,-6.11901e+09,1.16624e+10,-1.60925e+10,1.89577e+10,-1.99506e+10,1.89599e+10,-1.60939e+10,1.1661e+10,-6.11679e+09,0,0,5.28956e+09,-1.00813e+10,1.39105e+10,-1.63869e+10,1.7245e+10,-1.63888e+10,1.39117e+10,-1.00802e+10,5.28766e+09,0,0,-3.91891e+09,7.46886e+09,-1.03054e+10,1.21397e+10,-1.27753e+10,1.21411e+10,-1.03063e+10,7.46801e+09,-3.91753e+09,0,0,2.09254e+09,-3.98801e+09,5.50248e+09,-6.48177e+09,6.82106e+09,-6.48249e+09,5.50293e+09,-3.98756e+09,2.09181e+09,0,0,0,0,0,0,0,0,0,0,0,0
0.148,0,0,0,0,0,0,0,0,0,0,0,0,-4.41829e+09,8.41836e+09,-1.16116e+10,1.36744e+10,-1.43885e+10,1.36755e+10,-1.16123e+10,8.41764e+09,-4.41712e+09,0,0,8.29173e+09,-1.57988e+10,2.17919e+10,-2.56636e+10,2.7004e+10,-2.56658e+10,2.17933e+10,-1.57974e+10,8.28951e+09,0,0,-1.12214e+10,2.13814e+10,-2.94928e+10,3.47333e+10,-3.65476e+10,3.47364e+10,-2.94947e+10,2.13795e+10,-1.12184e+10,0,0,1.30098e+10,-2.47893e+10,3.41942e+10,-4.02707e+10,4.23746e+10,-4.02743e+10,3.41964e+10,-2.47871e+10,1.30062e+10,0,0,-1.36063e+10,2.5926e+10,-3.57625e+10,4.2118e+10,-4.43184e+10,4.21217e+10,-3.57648e+10,2.59237e+10,-1.36026e+10,0,0,1.30098e+10,-2.47893e+10,3.41942e+10,-4.02707e+10,4.23746e+10,-4.02743e+10,3.41964e+10,-2.47871e+10,1.30062e+10,0,0,-1.12214e+10,2.13814e+10,-2.94928e+10,3.47333e+10,-3.65476e+10,3.47364e+10,-2.94947e+10,2.13795e+10,-1.12184e+10,0,0,8.29173e+09,-1.57988e+10,2.17919e+10,-2.56636e+10,2.7004e+10,-2.56658e+10,2.17933e+10,-1.57974e+10,8.28951e+09,0,0,-4.41829e+09,8.41836e+09,-1.16116e+10,1.36744e+10,-1.43885e+10,1.36755e+10,-1.16123e+10,8.41764e+09,-4.41712e+09,0,0,0,0,0,0,0,0,0,0,0,0
0.152,0,0,0,0,0,0,0,0,0,0,0,0,9.33501e+09,-1.77825e+10,2.45208e+10,-2.88701e+10,3.03746e+10,-2.8872e+10,2.4522e+10,-1.77813e+10,9.33313e+09,0,0,-1.75505e+10,3.34326e+10,-4.61019e+10,5.42796e+10,-5.71086e+10,5.42832e+10,-4.61041e+10,3.34304e+10,-1.75469e+10,0,0,2.3806e+10,-4.53497e+10,6.2536e+10,-7.36299e+10,7.74679e+10,-7.36348e+10,6.2539e+10,-4.53467e+10,2.38011e+10,0,0,-2.76527e+10,5.26781e+10,-7.26427e+10,8.55305e+10,-8.99892e+10,8.55362e+10,-7.26462e+10,5.26746e+10,-2.7647e+10,0,0,2.89421e+10,-5.51346e+10,7.60305e+10,-8.95198e+10,9.41866e+10,-8.95258e+10,7.60342e+10,-5.51309e+10,2.8936e+10,0,0,-2.76527e+10,5.26781e+10,-7.26427e+10,8.55305e+10,-8.99892e+10,8.55362e+10,-7.26462e+10,5.26746e+10,-2.7647e+10,0,0,2.3806e+10,-4.53497e+10,6.2536e+10,-7.36299e+10,7.74679e+10,-7.36348e+10,6.2539e+10,-4.53467e+10,2.38011e+10,0,0,-1.75505e+10,3.34326e+10,-4.61019e+10,5.42796e+10,-5.71086e+10,5.42832e+10,-4.61041e+10,3.34304e+10,-1.75469e+10,0,0,9.33501e+09,-1.77825e+10,2.45208e+10,-2.88701e+10,3.03746e+10,-2.8872e+10,2.4522e+10,-1.77813e+10,9.33313e+09,0,0,0,0,0,0,0,0,0,0,0,0
0.156,0,0,0,0,0,0,0,0,0,0,0,0,-1.97342e+10,3.75849e+10,-5.18143e+10,6.09921e+10,-6.4165e+10,6.09951e+10,-5.18161e+10,3.7583e+10,-1.97312e+10,0,0,3.71597e+10,-7.07734e+10,9.75687e+10,-1.14852e+11,1.20827e+11,-1.14858e+11,9.75723e+10,-7.07698e+10,3.7154e+10,0,0,-5.05048e+10,9.6191e+10,-1.32611e+11,1.56104e+11,-1.64226e+11,1.56111e+11,-1.32616e+11,9.61861e+10,-5.04969e+10,0,0,5.87621e+10,-1.11919e+11,1.54296e+11,-1.81631e+11,1.91082e+11,-1.8164e+11,1.54301e+11,-1.11913e+11,5.87529e+10,0,0,-6.15413e+10,1.17212e+11,-1.61594e+11,1.90223e+11,-2.00122e+11,1.90233e+11,-1.616e+11,1.17206e+11,-6.15315e+10,0,0,5.87621e+10,-1.11919e+11,1.54296e+11,-1.81631e+11,1.91082e+11,-1.8164e+11,1.54301e+11,-1.11913e+11,5.87529e+10,0,0,-5.05048e+10,9.6191e+10,-1.32611e+11,1.56104e+11,-1.64226e+11,1.56111e+11,-1.32616e+11,9.61861e+10,-5.04969e+10,0,0,3.71597e+10,-7.07734e+10,9.75687e+10,-1.14852e+11,1.20827e+11,-1.14858e+11,9.75723e+10,-7.07698e+10,3.7154e+10,0,0,-1.97342e+10,3.75849e+10,-5.18143e+10,6.09921e+10,-6.4165e+10,6.09951e+10,-5.18161e+10,3.7583e+10,-1.97312e+10,0,0,0,0,0,0,0,0,0,0,0,0
