Cycle,NumberOfFlips,Temperature,SystemEnergy,MeanEnergy,HeatCapacity,MagneticSusceptibility,Magnetization_Abs
42501,149,2.40,-404.,-1.2368135,1.3834104,8.7053477,0.45530705
42601,122,2.40,-492.,-1.2365721,1.3832462,8.7350946,0.45450036
42701,141,2.40,-420.,-1.2364795,1.3836278,8.7297745,0.45456640
42801,117,2.40,-520.,-1.2364998,1.3829614,8.7223267,0.45474767
42901,86,2.40,-564.,-1.2363045,1.3836029,8.7217780,0.45457332
43001,116,2.40,-516.,-1.2366971,1.3885848,8.7361787,0.45519581
43101,98,2.40,-528.,-1.2366915,1.3866505,8.7238203,0.45521206
43201,97,2.40,-484.,-1.2367519,1.3861204,8.7247385,0.45533946
43301,125,2.40,-464.,-1.2366629,1.3864976,8.7148042,0.45536720
43401,102,2.40,-544.,-1.2368144,1.3898791,8.7159283,0.45571070
43501,123,2.40,-448.,-1.2370293,1.3911726,8.7205805,0.45625284
43601,81,2.40,-544.,-1.2372436,1.3914708,8.7225305,0.45668643
43701,95,2.40,-568.,-1.2371554,1.3906763,8.7090817,0.45669161
43801,101,2.40,-556.,-1.2374622,1.3947142,8.7169694,0.45720178
43901,93,2.40,-488.,-1.2378329,1.3980784,8.7251951,0.45778069
44001,135,2.40,-424.,-1.2376548,1.3989525,8.7278430,0.45743517
44101,125,2.40,-480.,-1.2375338,1.3979289,8.7197465,0.45718453
44201,101,2.40,-468.,-1.2373745,1.3979883,8.7182361,0.45696444
44301,98,2.40,-544.,-1.2371366,1.3985031,8.7292552,0.45635595
44401,100,2.40,-448.,-1.2369176,1.3982128,8.7389253,0.45578151
44501,80,2.40,-596.,-1.2367005,1.3992425,8.7521981,0.45531336
44601,48,2.40,-644.,-1.2370606,1.4026744,8.7651572,0.45595693
44701,112,2.40,-484.,-1.2374034,1.4046076,8.7749972,0.45656786
44801,89,2.40,-532.,-1.2374947,1.4035617,8.7713860,0.45698522
44901,117,2.40,-480.,-1.2375680,1.4045427,8.7719959,0.45727278
45001,113,2.40,-524.,-1.2374714,1.4037794,8.7591303,0.45726784
45101,125,2.40,-512.,-1.2376032,1.4042406,8.7590610,0.45763553
45201,102,2.40,-500.,-1.2374102,1.4039890,8.7472098,0.45752782
45301,133,2.40,-464.,-1.2376153,1.4042672,8.7464357,0.45800258
45401,58,2.40,-636.,-1.2376749,1.4030569,8.7347704,0.45809894
45501,91,2.40,-544.,-1.2378174,1.4043771,8.7353578,0.45829147
45601,121,2.40,-460.,-1.2379834,1.4038256,8.7293799,0.45862229
45701,91,2.40,-532.,-1.2378922,1.4025124,8.7143886,0.45859554
45801,122,2.40,-460.,-1.2381441,1.4037311,8.7208127,0.45914882
45901,120,2.40,-416.,-1.2380277,1.4030191,8.7330617,0.45880689
46001,100,2.40,-496.,-1.2378877,1.4021316,8.7380517,0.45845275
46101,112,2.40,-488.,-1.2378389,1.4023739,8.7431674,0.45831316
46201,150,2.40,-436.,-1.2375830,1.4039949,8.7549570,0.45776931
46301,141,2.40,-412.,-1.2372836,1.4051109,8.7881877,0.45696162
46401,112,2.40,-468.,-1.2370613,1.4052361,8.7967843,0.45641301
46501,100,2.40,-504.,-1.2370396,1.4039355,8.7869173,0.45654825
46601,122,2.40,-476.,-1.2367973,1.4039574,8.7993869,0.45607111
46701,75,2.40,-524.,-1.2368660,1.4038622,8.7952267,0.45628584
46801,121,2.40,-452.,-1.2367958,1.4034351,8.7996113,0.45597498
46901,86,2.40,-508.,-1.2366738,1.4033272,8.7898305,0.45593324
47001,110,2.40,-548.,-1.2369694,1.4053304,8.7924091,0.45639125
47101,110,2.40,-488.,-1.2368372,1.4050543,8.7842515,0.45618257
47201,108,2.40,-508.,-1.2367941,1.4036379,8.7721600,0.45629266
47301,113,2.40,-456.,-1.2370176,1.4049590,8.7754299,0.45678950
47401,130,2.40,-392.,-1.2370646,1.4058305,8.7675163,0.45704500
47501,74,2.40,-560.,-1.2372607,1.4057004,8.7684084,0.45752132
