Cycle,NumberOfFlips,Temperature,SystemEnergy,MeanEnergy,HeatCapacity,MagneticSusceptibility,Magnetization_Abs
72701,0,1.00,-800.,-1.9965490,0.099382856,0.18257865,0.99830195
72801,0,1.00,-800.,-1.9965502,0.099280388,0.18233056,0.99830339
72901,0,1.00,-792.,-1.9965505,0.099173735,0.18208274,0.99830462
73001,2,1.00,-800.,-1.9965536,0.099053013,0.18183515,0.99830653
73101,0,1.00,-800.,-1.9965559,0.098945673,0.18158892,0.99830823
73201,0,1.00,-800.,-1.9965541,0.098856669,0.18134402,0.99830890
73301,1,1.00,-800.,-1.9965557,0.098746373,0.18109899,0.99831039
73401,1,1.00,-800.,-1.9965563,0.098644103,0.18085475,0.99831167
73501,0,1.00,-792.,-1.9965556,0.098554688,0.18061226,0.99831254
73601,0,1.00,-800.,-1.9965558,0.098452377,0.18036944,0.99831368
73701,0,1.00,-800.,-1.9965593,0.098330919,0.18012642,0.99831569
73801,0,1.00,-800.,-1.9965595,0.098233524,0.17988518,0.99831682
73901,0,1.00,-800.,-1.9965584,0.098152152,0.17964536,0.99831761
74001,4,1.00,-800.,-1.9965600,0.098044758,0.17940520,0.99831908
74101,0,1.00,-800.,-1.9965606,0.097943319,0.17916586,0.99832027
74201,0,1.00,-800.,-1.9965614,0.097839829,0.17892685,0.99832152
74301,1,1.00,-800.,-1.9965594,0.097757204,0.17869010,0.99832196
74401,0,1.00,-800.,-1.9965596,0.097665666,0.17845300,0.99832307
74501,0,1.00,-800.,-1.9965623,0.097550786,0.17821528,0.99832485
74601,0,1.00,-800.,-1.9965640,0.097441840,0.17797838,0.99832636
74701,0,1.00,-800.,-1.9965659,0.097340345,0.17774260,0.99832793
74801,0,1.00,-800.,-1.9965658,0.097261952,0.17751084,0.99832883
74901,0,1.00,-800.,-1.9965691,0.097145405,0.17727556,0.99833073
75001,0,1.00,-800.,-1.9965706,0.097044139,0.17704174,0.99833216
75101,0,1.00,-800.,-1.9965725,0.096935182,0.17680793,0.99833371
75201,0,1.00,-800.,-1.9965732,0.096849294,0.17657629,0.99833493
75301,2,1.00,-800.,-1.9965743,0.096745072,0.17634384,0.99833628
75401,0,1.00,-800.,-1.9965770,0.096632753,0.17611174,0.99833802
75501,0,1.00,-800.,-1.9965745,0.096553733,0.17588168,0.99833843
75601,0,1.00,-800.,-1.9965740,0.096474536,0.17565297,0.99833931
75701,0,1.00,-800.,-1.9965764,0.096364409,0.17542274,0.99834097
75801,0,1.00,-800.,-1.9965785,0.096255958,0.17519317,0.99834257
75901,0,1.00,-800.,-1.9965784,0.096173807,0.17496565,0.99834357
76001,0,1.00,-800.,-1.9965791,0.096088770,0.17473917,0.99834469
76101,0,1.00,-800.,-1.9965807,0.095983870,0.17451148,0.99834615
76201,0,1.00,-800.,-1.9965815,0.095883390,0.17428452,0.99834740
76301,0,1.00,-800.,-1.9965847,0.095774943,0.17405802,0.99834924
76401,2,1.00,-800.,-1.9965876,0.095663962,0.17383189,0.99835100
76501,0,1.00,-800.,-1.9965908,0.095551886,0.17360631,0.99835283
76601,0,1.00,-800.,-1.9965921,0.095453912,0.17338188,0.99835420
76701,0,1.00,-800.,-1.9965916,0.095377292,0.17315944,0.99835504
76801,0,1.00,-800.,-1.9965903,0.095300823,0.17293745,0.99835569
76901,0,1.00,-800.,-1.9965894,0.095219895,0.17271599,0.99835639
77001,1,1.00,-792.,-1.9965916,0.095115472,0.17249375,0.99835794
77101,1,1.00,-792.,-1.9965915,0.095036080,0.17227326,0.99835891
77201,0,1.00,-800.,-1.9965915,0.094950511,0.17205278,0.99835993
77301,0,1.00,-800.,-1.9965902,0.094879229,0.17183418,0.99836056
77401,0,1.00,-800.,-1.9965924,0.094781985,0.17161474,0.99836210
77501,1,1.00,-784.,-1.9965927,0.094701908,0.17139703,0.99836305
77601,2,1.00,-792.,-1.9965922,0.094624053,0.17117916,0.99836394
77701,2,1.00,-800.,-1.9965935,0.094532777,0.17096128,0.99836527
77801,0,1.00,-792.,-1.9965955,0.094429439,0.17074332,0.99836679
77901,2,1.00,-800.,-1.9965979,0.094325008,0.17052586,0.99836838
78001,1,1.00,-792.,-1.9965986,0.094233066,0.17030948,0.99836957
78101,0,1.00,-800.,-1.9965999,0.094134557,0.17009332,0.99837089
78201,0,1.00,-800.,-1.9965994,0.094053936,0.16987852,0.99837176
78301,0,1.00,-800.,-1.9966006,0.093958113,0.16966376,0.99837301
78401,2,1.00,-784.,-1.9966011,0.093868453,0.16944962,0.99837413
78501,1,1.00,-800.,-1.9966017,0.093775801,0.16923604,0.99837524
78601,0,1.00,-800.,-1.9966026,0.093682040,0.16902295,0.99837642
78701,1,1.00,-792.,-1.9966051,0.093578265,0.16880983,0.99837804
78801,1,1.00,-800.,-1.9966030,0.093505143,0.16859861,0.99837845
78901,0,1.00,-800.,-1.9966040,0.093418001,0.16838735,0.99837968
79001,0,1.00,-800.,-1.9966055,0.093320303,0.16817602,0.99838103
79101,0,1.00,-800.,-1.9966045,0.093248348,0.16796643,0.99838175
79201,0,1.00,-800.,-1.9966060,0.093151110,0.16775616,0.99838310
79301,0,1.00,-800.,-1.9966055,0.093079912,0.16754809,0.99838388
79401,0,1.00,-800.,-1.9966058,0.092993654,0.16733990,0.99838484
79501,0,1.00,-792.,-1.9966052,0.092913938,0.16713212,0.99838562
79601,0,1.00,-800.,-1.9966017,0.092868277,0.16692636,0.99838570
79701,1,1.00,-792.,-1.9966039,0.092768153,0.16671858,0.99838722
79801,2,1.00,-800.,-1.9966043,0.092687731,0.16651243,0.99838824
79901,0,1.00,-800.,-1.9966060,0.092590724,0.16630577,0.99838963
80001,0,1.00,-800.,-1.9966045,0.092515133,0.16610046,0.99839021
80101,0,1.00,-800.,-1.9966060,0.092423898,0.16589513,0.99839153
80201,1,1.00,-792.,-1.9966075,0.092328899,0.16569006,0.99839285
80301,0,1.00,-800.,-1.9966086,0.092243581,0.16548634,0.99839404
80401,0,1.00,-800.,-1.9966094,0.092155971,0.16528296,0.99839511
80501,1,1.00,-800.,-1.9966086,0.092081428,0.16508031,0.99839586
80601,0,1.00,-800.,-1.9966091,0.091996540,0.16487769,0.99839692
80701,0,1.00,-800.,-1.9966086,0.091920078,0.16467628,0.99839767
80801,1,1.00,-792.,-1.9966101,0.091830365,0.16447449,0.99839897
80901,0,1.00,-800.,-1.9966105,0.091742147,0.16427312,0.99840002
81001,0,1.00,-800.,-1.9966113,0.091660741,0.16407269,0.99840113
81101,0,1.00,-792.,-1.9966114,0.091604005,0.16387462,0.99840205
81201,0,1.00,-800.,-1.9966119,0.091516391,0.16367473,0.99840310
81301,1,1.00,-800.,-1.9966133,0.091431658,0.16347565,0.99840439
81401,0,1.00,-800.,-1.9966140,0.091347101,0.16327694,0.99840549
81501,0,1.00,-800.,-1.9966142,0.091263544,0.16307885,0.99840640
81601,0,1.00,-800.,-1.9966125,0.091197111,0.16288205,0.99840688
81701,0,1.00,-800.,-1.9966142,0.091107972,0.16268461,0.99840822
81801,0,1.00,-800.,-1.9966152,0.091022930,0.16248780,0.99840937
81901,0,1.00,-792.,-1.9966162,0.090938094,0.16229146,0.99841052
82001,0,1.00,-800.,-1.9966159,0.090859920,0.16209582,0.99841136
82101,0,1.00,-800.,-1.9966186,0.090762565,0.16189988,0.99841293
82201,0,1.00,-800.,-1.9966207,0.090671910,0.16170475,0.99841437
82301,0,1.00,-800.,-1.9966226,0.090578872,0.16150989,0.99841575
82401,0,1.00,-800.,-1.9966239,0.090498495,0.16131636,0.99841695
82501,2,1.00,-784.,-1.9966238,0.090422142,0.16112333,0.99841778
82601,0,1.00,-800.,-1.9966258,0.090330550,0.16093012,0.99841915
82701,0,1.00,-800.,-1.9966277,0.090238367,0.16073714,0.99842051
82801,0,1.00,-792.,-1.9966275,0.090169525,0.16054574,0.99842134
82901,0,1.00,-800.,-1.9966286,0.090081594,0.16035382,0.99842252
83001,0,1.00,-800.,-1.9966279,0.090006988,0.16016324,0.99842315
83101,0,1.00,-800.,-1.9966293,0.089926852,0.15997320,0.99842433
83201,0,1.00,-800.,-1.9966300,0.089845924,0.15978298,0.99842538
83301,0,1.00,-800.,-1.9966301,0.089771735,0.15959383,0.99842625
83401,0,1.00,-800.,-1.9966310,0.089686078,0.15940424,0.99842736
83501,0,1.00,-800.,-1.9966336,0.089591729,0.15921479,0.99842888
83601,0,1.00,-800.,-1.9966334,0.089517466,0.15902680,0.99842968
83701,0,1.00,-800.,-1.9966349,0.089434504,0.15883895,0.99843090
83801,0,1.00,-800.,-1.9966355,0.089352987,0.15865149,0.99843188
83901,1,1.00,-800.,-1.9966345,0.089278458,0.15846450,0.99843250
84001,0,1.00,-800.,-1.9966330,0.089218062,0.15827876,0.99843299
84101,0,1.00,-800.,-1.9966342,0.089140121,0.15809273,0.99843414
84201,0,1.00,-800.,-1.9966351,0.089059826,0.15790696,0.99843523
84301,0,1.00,-800.,-1.9966350,0.088984757,0.15772180,0.99843608
84401,0,1.00,-800.,-1.9966362,0.088899786,0.15753662,0.99843722
84501,0,1.00,-800.,-1.9966347,0.088832623,0.15735260,0.99843771
84601,0,1.00,-800.,-1.9966337,0.088763108,0.15716892,0.99843832
84701,0,1.00,-800.,-1.9966343,0.088692696,0.15698688,0.99843922
84801,1,1.00,-800.,-1.9966338,0.088617233,0.15680375,0.99843994
84901,0,1.00,-800.,-1.9966342,0.088536947,0.15662087,0.99844089
85001,2,1.00,-800.,-1.9966367,0.088445608,0.15643802,0.99844237
85101,2,1.00,-800.,-1.9966355,0.088388546,0.15625753,0.99844285
85201,3,1.00,-792.,-1.9966350,0.088316612,0.15607662,0.99844350
85301,0,1.00,-800.,-1.9966350,0.088262052,0.15589746,0.99844427
85401,0,1.00,-800.,-1.9966346,0.088203395,0.15571805,0.99844498
85501,0,1.00,-800.,-1.9966364,0.088116706,0.15553746,0.99844628
85601,0,1.00,-800.,-1.9966385,0.088028976,0.15535724,0.99844762
85701,0,1.00,-800.,-1.9966388,0.087955878,0.15517826,0.99844850
85801,0,1.00,-800.,-1.9966404,0.087874742,0.15499920,0.99844973
85901,0,1.00,-800.,-1.9966378,0.087843993,0.15482377,0.99844979
86001,0,1.00,-800.,-1.9966383,0.087773851,0.15464622,0.99845072
86101,0,1.00,-800.,-1.9966386,0.087701389,0.15446889,0.99845159
86201,0,1.00,-800.,-1.9966389,0.087632808,0.15429272,0.99845240
86301,1,1.00,-800.,-1.9966396,0.087553732,0.15411566,0.99845338
86401,0,1.00,-800.,-1.9966402,0.087474839,0.15393902,0.99845436
86501,0,1.00,-800.,-1.9966400,0.087405514,0.15376341,0.99845510
86601,0,1.00,-800.,-1.9966400,0.087334350,0.15358794,0.99845591
86701,0,1.00,-800.,-1.9966387,0.087275163,0.15341360,0.99845636
86801,0,1.00,-800.,-1.9966409,0.087188388,0.15323827,0.99845774
86901,1,1.00,-800.,-1.9966395,0.087125055,0.15306427,0.99845819
87001,0,1.00,-800.,-1.9966418,0.087038649,0.15288974,0.99845956
87101,2,1.00,-800.,-1.9966418,0.086969083,0.15271650,0.99846035
87201,0,1.00,-800.,-1.9966432,0.086895266,0.15254340,0.99846149
87301,0,1.00,-800.,-1.9966445,0.086820700,0.15237147,0.99846250
87401,1,1.00,-792.,-1.9966456,0.086744774,0.15219897,0.99846358
87501,3,1.00,-792.,-1.9966468,0.086666128,0.15202687,0.99846465
87601,0,1.00,-800.,-1.9966486,0.086583254,0.15185480,0.99846589
87701,2,1.00,-792.,-1.9966486,0.086514682,0.15168393,0.99846667
87801,0,1.00,-800.,-1.9966475,0.086456879,0.15151439,0.99846710
87901,0,1.00,-800.,-1.9966468,0.086395118,0.15134442,0.99846771
88001,0,1.00,-800.,-1.9966441,0.086356038,0.15117615,0.99846780
88101,0,1.00,-800.,-1.9966452,0.086284875,0.15100660,0.99846886
88201,0,1.00,-800.,-1.9966439,0.086230612,0.15083865,0.99846924
88301,0,1.00,-792.,-1.9966444,0.086156874,0.15066977,0.99847012
88401,0,1.00,-800.,-1.9966418,0.086114615,0.15050279,0.99847021
88501,0,1.00,-800.,-1.9966424,0.086039219,0.15033441,0.99847115
88601,0,1.00,-800.,-1.9966427,0.085974371,0.15016717,0.99847197
88701,0,1.00,-800.,-1.9966436,0.085898104,0.14999949,0.99847296
88801,0,1.00,-800.,-1.9966411,0.085846120,0.14983353,0.99847310
88901,1,1.00,-800.,-1.9966403,0.085780484,0.14966718,0.99847364
89001,0,1.00,-800.,-1.9966388,0.085727565,0.14950202,0.99847401
89101,0,1.00,-800.,-1.9966394,0.085655806,0.14933638,0.99847488
89201,0,1.00,-800.,-1.9966410,0.085576753,0.14917044,0.99847603
89301,1,1.00,-800.,-1.9966384,0.085521979,0.14900615,0.99847611
89401,0,1.00,-800.,-1.9966374,0.085474366,0.14884282,0.99847658
89501,0,1.00,-800.,-1.9966374,0.085404090,0.14867830,0.99847734
89601,0,1.00,-800.,-1.9966404,0.085317374,0.14851353,0.99847887
89701,0,1.00,-800.,-1.9966428,0.085234398,0.14834926,0.99848023
89801,0,1.00,-800.,-1.9966435,0.085163746,0.14818619,0.99848109
89901,0,1.00,-800.,-1.9966445,0.085091776,0.14802313,0.99848211
90001,0,1.00,-800.,-1.9966438,0.085032081,0.14786127,0.99848263
90101,0,1.00,-800.,-1.9966451,0.084959236,0.14769889,0.99848370
90201,0,1.00,-800.,-1.9966473,0.084878288,0.14753647,0.99848499
90301,1,1.00,-800.,-1.9966494,0.084797515,0.14737440,0.99848628
90401,0,1.00,-800.,-1.9966496,0.084734590,0.14721354,0.99848707
90501,0,1.00,-800.,-1.9966500,0.084667093,0.14705276,0.99848792
90601,1,1.00,-792.,-1.9966488,0.084611497,0.14689286,0.99848837
90701,0,1.00,-800.,-1.9966493,0.084541493,0.14673279,0.99848921
90801,0,1.00,-800.,-1.9966485,0.084482197,0.14657355,0.99848972
90901,0,1.00,-800.,-1.9966478,0.084424647,0.14641462,0.99849028
91001,0,1.00,-800.,-1.9966495,0.084347331,0.14625512,0.99849145
91101,0,1.00,-800.,-1.9966499,0.084280704,0.14609645,0.99849228
91201,2,1.00,-800.,-1.9966509,0.084210722,0.14593800,0.99849327
91301,0,1.00,-800.,-1.9966520,0.084137388,0.14577967,0.99849427
91401,1,1.00,-800.,-1.9966511,0.084078925,0.14562252,0.99849476
91501,0,1.00,-800.,-1.9966479,0.084036876,0.14546641,0.99849466
91601,1,1.00,-792.,-1.9966477,0.083971672,0.14530959,0.99849532
91701,0,1.00,-800.,-1.9966501,0.083891960,0.14515238,0.99849664
91801,0,1.00,-800.,-1.9966522,0.083816191,0.14499603,0.99849784
91901,1,1.00,-792.,-1.9966531,0.083745648,0.14484002,0.99849876
92001,0,1.00,-800.,-1.9966516,0.083693347,0.14468531,0.99849904
92101,0,1.00,-800.,-1.9966530,0.083622374,0.14452984,0.99850012
92201,0,1.00,-800.,-1.9966536,0.083556172,0.14437489,0.99850099
92301,1,1.00,-792.,-1.9966505,0.083519251,0.14422191,0.99850088
92401,0,1.00,-800.,-1.9966505,0.083458492,0.14406849,0.99850148
92501,2,1.00,-800.,-1.9966504,0.083392674,0.14391445,0.99850218
92601,1,1.00,-800.,-1.9966518,0.083320826,0.14376070,0.99850320
92701,1,1.00,-792.,-1.9966534,0.083246113,0.14360698,0.99850433
92801,2,1.00,-800.,-1.9966542,0.083176149,0.14345375,0.99850524
92901,0,1.00,-800.,-1.9966527,0.083143914,0.14330332,0.99850551
93001,0,1.00,-800.,-1.9966530,0.083079940,0.14315106,0.99850631
93101,0,1.00,-800.,-1.9966534,0.083012667,0.14299890,0.99850711
93201,0,1.00,-800.,-1.9966538,0.082945539,0.14284708,0.99850790
93301,1,1.00,-800.,-1.9966554,0.082871706,0.14269532,0.99850902
93401,0,1.00,-800.,-1.9966582,0.082792328,0.14254367,0.99851040
93501,0,1.00,-800.,-1.9966590,0.082723370,0.14239272,0.99851130
93601,0,1.00,-800.,-1.9966594,0.082657548,0.14224241,0.99851209
93701,0,1.00,-800.,-1.9966599,0.082591867,0.14209241,0.99851288
93801,0,1.00,-800.,-1.9966609,0.082522206,0.14194239,0.99851382
93901,0,1.00,-800.,-1.9966621,0.082454113,0.14179311,0.99851477
94001,0,1.00,-800.,-1.9966617,0.082393393,0.14164424,0.99851533
94101,0,1.00,-800.,-1.9966619,0.082335496,0.14149577,0.99851606
94201,0,1.00,-800.,-1.9966648,0.082256214,0.14134662,0.99851748
94301,0,1.00,-800.,-1.9966650,0.082192505,0.14119857,0.99851820
94401,0,1.00,-800.,-1.9966658,0.082124836,0.14105049,0.99851908
94501,0,1.00,-800.,-1.9966649,0.082066338,0.14090306,0.99851954
94601,0,1.00,-800.,-1.9966655,0.082003455,0.14075586,0.99852036
94701,0,1.00,-800.,-1.9966667,0.081933946,0.14060863,0.99852135
94801,0,1.00,-792.,-1.9966683,0.081862333,0.14046162,0.99852243
94901,2,1.00,-800.,-1.9966679,0.081809558,0.14031598,0.99852299
95001,0,1.00,-800.,-1.9966682,0.081744963,0.14016985,0.99852375
95101,1,1.00,-792.,-1.9966648,0.081717518,0.14002584,0.99852357
95201,0,1.00,-800.,-1.9966650,0.081671083,0.13988209,0.99852423
95301,1,1.00,-792.,-1.9966618,0.081657616,0.13974083,0.99852399
95401,0,1.00,-800.,-1.9966614,0.081607985,0.13959671,0.99852454
95501,2,1.00,-800.,-1.9966566,0.081601851,0.13945639,0.99852389
95601,4,1.00,-800.,-1.9966592,0.081525624,0.13931160,0.99852522
95701,0,1.00,-800.,-1.9966600,0.081462918,0.13916771,0.99852609
95801,0,1.00,-800.,-1.9966605,0.081403264,0.13902441,0.99852684
95901,0,1.00,-800.,-1.9966625,0.081330810,0.13888065,0.99852801
96001,1,1.00,-792.,-1.9966600,0.081316959,0.13874042,0.99852804
96101,0,1.00,-800.,-1.9966614,0.081248074,0.13859738,0.99852905
96201,2,1.00,-800.,-1.9966628,0.081179330,0.13845463,0.99853006
96301,0,1.00,-800.,-1.9966638,0.081116265,0.13831294,0.99853091
96401,0,1.00,-800.,-1.9966636,0.081060658,0.13817154,0.99853150
96501,0,1.00,-800.,-1.9966622,0.081011795,0.13803069,0.99853178
96601,0,1.00,-800.,-1.9966617,0.080953512,0.13788951,0.99853231
96701,1,1.00,-800.,-1.9966609,0.080908170,0.13774953,0.99853275
96801,0,1.00,-800.,-1.9966603,0.080851214,0.13760897,0.99853323
96901,0,1.00,-800.,-1.9966601,0.080792865,0.13746882,0.99853381
97001,0,1.00,-800.,-1.9966619,0.080722962,0.13732833,0.99853491
97101,0,1.00,-792.,-1.9966613,0.080670356,0.13718905,0.99853539
97201,0,1.00,-800.,-1.9966609,0.080619231,0.13705047,0.99853587
97301,0,1.00,-800.,-1.9966625,0.080550815,0.13691088,0.99853691
97401,0,1.00,-800.,-1.9966627,0.080490201,0.13677188,0.99853759
97501,0,1.00,-800.,-1.9966633,0.080431490,0.13663394,0.99853832
97601,0,1.00,-800.,-1.9966620,0.080385324,0.13649621,0.99853864
97701,0,1.00,-800.,-1.9966628,0.080325067,0.13635813,0.99853947
97801,1,1.00,-792.,-1.9966624,0.080268883,0.13622059,0.99853999
97901,1,1.00,-792.,-1.9966622,0.080218263,0.13608370,0.99854057
98001,1,1.00,-800.,-1.9966628,0.080156183,0.13594631,0.99854134
98101,2,1.00,-800.,-1.9966652,0.080084447,0.13580881,0.99854257
98201,0,1.00,-800.,-1.9966651,0.080029146,0.13567230,0.99854319
98301,0,1.00,-800.,-1.9966624,0.079997822,0.13553723,0.99854315
98401,0,1.00,-800.,-1.9966611,0.079952472,0.13540174,0.99854346
98501,0,1.00,-800.,-1.9966617,0.079890978,0.13526573,0.99854423
98601,0,1.00,-800.,-1.9966638,0.079824204,0.13512986,0.99854540
98701,0,1.00,-800.,-1.9966649,0.079764720,0.13499473,0.99854627
98801,2,1.00,-800.,-1.9966660,0.079700363,0.13485941,0.99854718
98901,0,1.00,-800.,-1.9966649,0.079651233,0.13472504,0.99854754
99001,0,1.00,-800.,-1.9966661,0.079587120,0.13459028,0.99854845
99101,0,1.00,-800.,-1.9966684,0.079516676,0.13445553,0.99854966
99201,0,1.00,-800.,-1.9966700,0.079450673,0.13432122,0.99855067
99301,1,1.00,-792.,-1.9966709,0.079391249,0.13418751,0.99855153
99401,0,1.00,-800.,-1.9966718,0.079330468,0.13405410,0.99855233
99501,0,1.00,-800.,-1.9966719,0.079278790,0.13392130,0.99855298
99601,0,1.00,-800.,-1.9966726,0.079220788,0.13378843,0.99855378
99701,0,1.00,-800.,-1.9966713,0.079183238,0.13365686,0.99855408
99801,0,1.00,-800.,-1.9966732,0.079117560,0.13352431,0.99855512
99901,0,1.00,-800.,-1.9966750,0.079052011,0.13339203,0.99855617
100000,0,1.00,-800.,-1.9966757,0.079004812,0.13326214,0.99855695
