x,computed,exact,rel_error,log10(error)
0.099,0.529522,0.529428,0.00017838,-3.74865
0.1,0.532221,0.532125,0.00017931,-3.7464
0.101,0.534882,0.534786,0.000180243,-3.74414
0.102,0.537507,0.53741,0.000181181,-3.74189
0.103,0.540096,0.539998,0.000182121,-3.73964
0.104,0.542649,0.54255,0.000183066,-3.73739
0.105,0.545167,0.545067,0.000184014,-3.73515
0.106,0.54765,0.547549,0.000184966,-3.73291
0.107,0.550099,0.549996,0.000185921,-3.73067
0.108,0.552513,0.552409,0.00018688,-3.72844
0.109,0.554893,0.554788,0.000187843,-3.72621
0.11,0.557239,0.557134,0.000188809,-3.72398
0.111,0.559552,0.559446,0.000189779,-3.72175
0.112,0.561832,0.561725,0.000190753,-3.71953
0.113,0.56408,0.563972,0.00019173,-3.71731
0.114,0.566295,0.566186,0.000192711,-3.71509
0.115,0.568479,0.568368,0.000193696,-3.71288
0.116,0.57063,0.570519,0.000194685,-3.71067
0.117,0.57275,0.572638,0.000195677,-3.70846
0.118,0.57484,0.574727,0.000196673,-3.70626
0.119,0.576898,0.576784,0.000197673,-3.70405
0.12,0.578926,0.578811,0.000198676,-3.70185
0.121,0.580924,0.580808,0.000199684,-3.69966
0.122,0.582892,0.582775,0.000200695,-3.69746
0.123,0.584831,0.584713,0.00020171,-3.69527
0.124,0.58674,0.586621,0.000202729,-3.69308
0.125,0.588621,0.588501,0.000203751,-3.6909
0.126,0.590473,0.590352,0.000204778,-3.68872
0.127,0.592296,0.592174,0.000205808,-3.68654
0.128,0.594091,0.593969,0.000206842,-3.68436
0.129,0.595859,0.595735,0.00020788,-3.68219
0.13,0.597599,0.597474,0.000208922,-3.68002
0.131,0.599312,0.599186,0.000209968,-3.67785
0.132,0.600997,0.600871,0.000211018,-3.67568
0.133,0.602657,0.602529,0.000212071,-3.67352
0.134,0.604289,0.60416,0.000213129,-3.67136
0.135,0.605896,0.605766,0.00021419,-3.6692
0.136,0.607476,0.607345,0.000215255,-3.66705
0.137,0.609031,0.608899,0.000216324,-3.66489
0.138,0.61056,0.610428,0.000217398,-3.66275
0.139,0.612065,0.611931,0.000218475,-3.6606
0.14,0.613544,0.613409,0.000219556,-3.65845
0.141,0.614999,0.614863,0.000220641,-3.65631
0.142,0.616429,0.616292,0.00022173,-3.65417
0.143,0.617835,0.617698,0.000222823,-3.65204
0.144,0.619217,0.619079,0.000223921,-3.64991
0.145,0.620576,0.620436,0.000225022,-3.64778
0.146,0.621911,0.62177,0.000226127,-3.64565
0.147,0.623223,0.623081,0.000227236,-3.64352
0.148,0.624512,0.624369,0.00022835,-3.6414
0.149,0.625778,0.625634,0.000229467,-3.63928
0.15,0.627021,0.626877,0.000230588,-3.63716
0.151,0.628242,0.628097,0.000231714,-3.63505
0.152,0.629442,0.629295,0.000232844,-3.63294
0.153,0.630619,0.630471,0.000233977,-3.63083
0.154,0.631774,0.631626,0.000235115,-3.62872
0.155,0.632909,0.632759,0.000236257,-3.62661
0.156,0.634021,0.633871,0.000237403,-3.62451
0.157,0.635113,0.634962,0.000238554,-3.62241
0.158,0.636185,0.636032,0.000239708,-3.62032
0.159,0.637235,0.637082,0.000240867,-3.61822
0.16,0.638265,0.638111,0.00024203,-3.61613
0.161,0.639275,0.63912,0.000243197,-3.61404
0.162,0.640265,0.640109,0.000244368,-3.61196
0.163,0.641235,0.641078,0.000245544,-3.60987
0.164,0.642186,0.642027,0.000246723,-3.60779
0.165,0.643117,0.642958,0.000247907,-3.60571
0.166,0.644029,0.643869,0.000249096,-3.60363
0.167,0.644922,0.644761,0.000250288,-3.60156
0.168,0.645796,0.645634,0.000251485,-3.59949
0.169,0.646652,0.646488,0.000252686,-3.59742
0.17,0.647489,0.647324,0.000253891,-3.59535
0.171,0.648307,0.648142,0.000255101,-3.59329
0.172,0.649108,0.648942,0.000256315,-3.59123
0.173,0.649891,0.649723,0.000257533,-3.58917
0.174,0.650656,0.650487,0.000258756,-3.58711
0.175,0.651403,0.651234,0.000259983,-3.58505
0.176,0.652133,0.651963,0.000261215,-3.583
0.177,0.652846,0.652675,0.00026245,-3.58095
0.178,0.653542,0.65337,0.000263691,-3.57891
0.179,0.654221,0.654048,0.000264935,-3.57686
0.18,0.654884,0.654709,0.000266184,-3.57482
0.181,0.655529,0.655354,0.000267438,-3.57278
0.182,0.656159,0.655983,0.000268696,-3.57074
0.183,0.656772,0.656595,0.000269958,-3.5687
0.184,0.657369,0.657191,0.000271225,-3.56667
0.185,0.65795,0.657771,0.000272497,-3.56464
0.186,0.658516,0.658336,0.000273772,-3.56261
0.187,0.659066,0.658885,0.000275053,-3.56058
0.188,0.659601,0.659418,0.000276338,-3.55856
0.189,0.66012,0.659937,0.000277627,-3.55654
0.19,0.660624,0.66044,0.000278921,-3.55452
0.191,0.661113,0.660928,0.00028022,-3.5525
0.192,0.661588,0.661402,0.000281523,-3.55049
0.193,0.662048,0.661861,0.00028283,-3.54847
0.194,0.662493,0.662305,0.000284143,-3.54646
0.195,0.662924,0.662735,0.00028546,-3.54446
0.196,0.663341,0.66315,0.000286781,-3.54245
0.197,0.663743,0.663552,0.000288107,-3.54045
0.198,0.664132,0.66394,0.000289438,-3.53844
0.199,0.664507,0.664314,0.000290773,-3.53645
0.2,0.664868,0.664674,0.000292114,-3.53445
0.201,0.665216,0.66502,0.000293458,-3.53245
0.202,0.66555,0.665354,0.000294808,-3.53046
0.203,0.665871,0.665674,0.000296162,-3.52847
0.204,0.666179,0.665981,0.000297521,-3.52648
0.205,0.666474,0.666274,0.000298885,-3.5245
0.206,0.666756,0.666555,0.000300253,-3.52251
0.207,0.667025,0.666824,0.000301627,-3.52053
0.208,0.667281,0.667079,0.000303005,-3.51855
0.209,0.667525,0.667322,0.000304388,-3.51657
0.21,0.667757,0.667553,0.000305775,-3.5146
0.211,0.667977,0.667772,0.000307168,-3.51262
0.212,0.668184,0.667978,0.000308565,-3.51065
0.213,0.668379,0.668172,0.000309967,-3.50868
0.214,0.668563,0.668355,0.000311374,-3.50672
0.215,0.668735,0.668526,0.000312786,-3.50475
0.216,0.668895,0.668685,0.000314203,-3.50279
0.217,0.669043,0.668832,0.000315625,-3.50083
0.218,0.66918,0.668968,0.000317052,-3.49887
0.219,0.669306,0.669093,0.000318483,-3.49691
0.22,0.669421,0.669207,0.00031992,-3.49496
0.221,0.669524,0.669309,0.000321361,-3.49301
0.222,0.669617,0.669401,0.000322808,-3.49106
0.223,0.669699,0.669482,0.000324259,-3.48911
0.224,0.66977,0.669552,0.000325716,-3.48716
0.225,0.66983,0.669611,0.000327177,-3.48522
0.226,0.66988,0.66966,0.000328644,-3.48327
0.227,0.669919,0.669698,0.000330116,-3.48133
0.228,0.669948,0.669726,0.000331592,-3.4794
0.229,0.669967,0.669744,0.000333074,-3.47746
0.23,0.669976,0.669752,0.000334561,-3.47552
0.231,0.669974,0.669749,0.000336053,-3.47359
0.232,0.669963,0.669737,0.00033755,-3.47166
0.233,0.669942,0.669715,0.000339053,-3.46973
0.234,0.669911,0.669683,0.00034056,-3.46781
0.235,0.669871,0.669642,0.000342073,-3.46588
0.236,0.669821,0.66959,0.000343591,-3.46396
0.237,0.669761,0.66953,0.000345114,-3.46204
0.238,0.669692,0.66946,0.000346642,-3.46012
0.239,0.669614,0.669381,0.000348176,-3.4582
0.24,0.669527,0.669293,0.000349715,-3.45629
0.241,0.669431,0.669196,0.000351259,-3.45437
0.242,0.669325,0.669089,0.000352808,-3.45246
0.243,0.669211,0.668974,0.000354363,-3.45055
0.244,0.669088,0.66885,0.000355923,-3.44864
0.245,0.668957,0.668718,0.000357489,-3.44674
0.246,0.668816,0.668576,0.000359059,-3.44483
0.247,0.668667,0.668426,0.000360636,-3.44293
0.248,0.66851,0.668268,0.000362217,-3.44103
0.249,0.668344,0.668101,0.000363804,-3.43913
0.25,0.66817,0.667926,0.000365397,-3.43724
0.251,0.667988,0.667743,0.000366994,-3.43534
0.252,0.667798,0.667552,0.000368598,-3.43345
0.253,0.6676,0.667352,0.000370207,-3.43156
0.254,0.667393,0.667145,0.000371821,-3.42967
0.255,0.667179,0.66693,0.000373441,-3.42778
0.256,0.666957,0.666707,0.000375066,-3.42589
0.257,0.666727,0.666476,0.000376697,-3.42401
0.258,0.66649,0.666238,0.000378333,-3.42213
0.259,0.666245,0.665992,0.000379976,-3.42024
0.26,0.665992,0.665738,0.000381623,-3.41837
0.261,0.665732,0.665477,0.000383277,-3.41649
0.262,0.665465,0.665209,0.000384936,-3.41461
0.263,0.665191,0.664933,0.0003866,-3.41274
0.264,0.664909,0.664651,0.00038827,-3.41087
0.265,0.66462,0.664361,0.000389946,-3.409
0.266,0.664324,0.664064,0.000391628,-3.40713
0.267,0.664021,0.66376,0.000393316,-3.40526
0.268,0.663711,0.663449,0.000395009,-3.40339
0.269,0.663394,0.663131,0.000396708,-3.40153
0.27,0.663071,0.662807,0.000398413,-3.39967
0.271,0.662741,0.662475,0.000400123,-3.39781
0.272,0.662404,0.662138,0.00040184,-3.39595
0.273,0.66206,0.661793,0.000403562,-3.39409
0.274,0.66171,0.661442,0.00040529,-3.39223
0.275,0.661354,0.661085,0.000407024,-3.39038
0.276,0.660991,0.660721,0.000408764,-3.38853
0.277,0.660622,0.660351,0.00041051,-3.38668
0.278,0.660246,0.659974,0.000412262,-3.38483
0.279,0.659865,0.659591,0.00041402,-3.38298
0.28,0.659477,0.659203,0.000415783,-3.38113
0.281,0.659083,0.658808,0.000417553,-3.37929
0.282,0.658683,0.658407,0.000419329,-3.37744
0.283,0.658277,0.658,0.000421111,-3.3756
0.284,0.657865,0.657587,0.000422899,-3.37376
0.285,0.657448,0.657169,0.000424693,-3.37192
0.286,0.657024,0.656744,0.000426493,-3.37009
0.287,0.656595,0.656314,0.0004283,-3.36825
0.288,0.65616,0.655878,0.000430112,-3.36642
0.289,0.65572,0.655437,0.000431931,-3.36459
0.29,0.655274,0.65499,0.000433756,-3.36275
0.291,0.654823,0.654537,0.000435587,-3.36093
0.292,0.654366,0.65408,0.000437424,-3.3591
0.293,0.653903,0.653616,0.000439268,-3.35727
0.294,0.653436,0.653148,0.000441118,-3.35545
0.295,0.652963,0.652674,0.000442974,-3.35362
0.296,0.652485,0.652195,0.000444836,-3.3518
0.297,0.652001,0.65171,0.000446705,-3.34998
0.298,0.651513,0.651221,0.000448581,-3.34816
0.299,0.651019,0.650726,0.000450462,-3.34634
0.3,0.650521,0.650227,0.00045235,-3.34452
0.301,0.650017,0.649722,0.000454245,-3.34271
0.302,0.649509,0.649212,0.000456146,-3.3409
0.303,0.648995,0.648698,0.000458054,-3.33908
0.304,0.648477,0.648179,0.000459968,-3.33727
0.305,0.647954,0.647655,0.000461888,-3.33546
0.306,0.647426,0.647126,0.000463815,-3.33365
0.307,0.646894,0.646593,0.000465749,-3.33185
0.308,0.646357,0.646055,0.00046769,-3.33004
0.309,0.645815,0.645512,0.000469637,-3.32824
0.31,0.645269,0.644965,0.00047159,-3.32644
0.311,0.644718,0.644413,0.000473551,-3.32463
0.312,0.644163,0.643857,0.000475518,-3.32283
0.313,0.643604,0.643296,0.000477491,-3.32103
0.314,0.64304,0.642731,0.000479472,-3.31924
0.315,0.642471,0.642162,0.000481459,-3.31744
0.316,0.641899,0.641589,0.000483453,-3.31565
0.317,0.641322,0.641011,0.000485454,-3.31385
0.318,0.640741,0.640429,0.000487462,-3.31206
0.319,0.640156,0.639843,0.000489477,-3.31027
0.32,0.639567,0.639252,0.000491499,-3.30848
0.321,0.638973,0.638658,0.000493527,-3.30669
0.322,0.638376,0.63806,0.000495563,-3.3049
0.323,0.637774,0.637457,0.000497605,-3.30311
0.324,0.637169,0.636851,0.000499655,-3.30133
0.325,0.63656,0.636241,0.000501712,-3.29955
0.326,0.635947,0.635626,0.000503775,-3.29776
0.327,0.63533,0.635008,0.000505846,-3.29598
0.328,0.634709,0.634387,0.000507924,-3.2942
0.329,0.634084,0.633761,0.000510009,-3.29242
0.33,0.633456,0.633132,0.000512101,-3.29064
0.331,0.632824,0.632499,0.000514201,-3.28887
0.332,0.632188,0.631862,0.000516307,-3.28709
0.333,0.631549,0.631222,0.000518421,-3.28532
0.334,0.630906,0.630578,0.000520543,-3.28354
0.335,0.63026,0.629931,0.000522671,-3.28177
0.336,0.62961,0.62928,0.000524807,-3.28
0.337,0.628957,0.628626,0.000526951,-3.27823
0.338,0.6283,0.627968,0.000529101,-3.27646
0.339,0.62764,0.627307,0.000531259,-3.27469
0.34,0.626976,0.626642,0.000533425,-3.27293
0.341,0.62631,0.625974,0.000535598,-3.27116
0.342,0.625639,0.625303,0.000537779,-3.2694
0.343,0.624966,0.624629,0.000539967,-3.26763
0.344,0.624289,0.623951,0.000542163,-3.26587
0.345,0.623609,0.62327,0.000544366,-3.26411
0.346,0.622926,0.622586,0.000546577,-3.26235
0.347,0.62224,0.621899,0.000548796,-3.26059
0.348,0.621551,0.621208,0.000551023,-3.25883
0.349,0.620858,0.620515,0.000553257,-3.25707
0.35,0.620163,0.619819,0.000555499,-3.25532
0.351,0.619464,0.619119,0.000557749,-3.25356
0.352,0.618763,0.618417,0.000560006,-3.25181
0.353,0.618058,0.617711,0.000562272,-3.25005
0.354,0.617351,0.617003,0.000564545,-3.2483
0.355,0.616641,0.616291,0.000566827,-3.24655
0.356,0.615928,0.615577,0.000569116,-3.2448
0.357,0.615212,0.61486,0.000571413,-3.24305
0.358,0.614493,0.614141,0.000573718,-3.2413
0.359,0.613771,0.613418,0.000576032,-3.23955
0.36,0.613047,0.612693,0.000578353,-3.23781
0.361,0.61232,0.611965,0.000580683,-3.23606
0.362,0.61159,0.611234,0.000583021,-3.23432
0.363,0.610858,0.6105,0.000585367,-3.23257
0.364,0.610123,0.609764,0.000587721,-3.23083
0.365,0.609385,0.609025,0.000590084,-3.22909
0.366,0.608644,0.608284,0.000592454,-3.22735
0.367,0.607902,0.60754,0.000594833,-3.2256
0.368,0.607156,0.606794,0.000597221,-3.22386
0.369,0.606408,0.606045,0.000599617,-3.22213
0.37,0.605658,0.605293,0.000602021,-3.22039
0.371,0.604905,0.604539,0.000604434,-3.21865
0.372,0.604149,0.603783,0.000606856,-3.21691
0.373,0.603392,0.603024,0.000609286,-3.21518
0.374,0.602631,0.602263,0.000611724,-3.21344
0.375,0.601869,0.601499,0.000614171,-3.21171
0.376,0.601104,0.600733,0.000616627,-3.20998
0.377,0.600336,0.599965,0.000619092,-3.20825
0.378,0.599567,0.599194,0.000621565,-3.20651
0.379,0.598795,0.598422,0.000624047,-3.20478
0.38,0.598021,0.597646,0.000626538,-3.20305
0.381,0.597245,0.596869,0.000629038,-3.20132
0.382,0.596466,0.59609,0.000631546,-3.19959
0.383,0.595685,0.595308,0.000634064,-3.19787
0.384,0.594902,0.594524,0.00063659,-3.19614
0.385,0.594117,0.593738,0.000639126,-3.19441
0.386,0.59333,0.59295,0.000641671,-3.19269
0.387,0.592541,0.592159,0.000644224,-3.19096
0.388,0.591749,0.591367,0.000646787,-3.18924
0.389,0.590956,0.590572,0.000649359,-3.18752
0.39,0.59016,0.589776,0.00065194,-3.18579
0.391,0.589363,0.588977,0.000654531,-3.18407
0.392,0.588563,0.588177,0.000657131,-3.18235
0.393,0.587762,0.587374,0.00065974,-3.18063
0.394,0.586958,0.58657,0.000662358,-3.17891
0.395,0.586153,0.585763,0.000664986,-3.17719
0.396,0.585345,0.584955,0.000667624,-3.17547
0.397,0.584536,0.584145,0.000670271,-3.17375
0.398,0.583725,0.583332,0.000672927,-3.17203
0.399,0.582912,0.582518,0.000675593,-3.17031
0.4,0.582097,0.581703,0.000678269,-3.1686
0.401,0.58128,0.580885,0.000680955,-3.16688
0.402,0.580462,0.580065,0.00068365,-3.16517
0.403,0.579642,0.579244,0.000686355,-3.16345
0.404,0.578819,0.578421,0.00068907,-3.16174
0.405,0.577996,0.577596,0.000691794,-3.16002
0.406,0.57717,0.576769,0.000694529,-3.15831
0.407,0.576343,0.575941,0.000697273,-3.1566
0.408,0.575514,0.575111,0.000700028,-3.15488
0.409,0.574683,0.574279,0.000702793,-3.15317
0.41,0.573851,0.573446,0.000705567,-3.15146
0.411,0.573016,0.572611,0.000708352,-3.14975
0.412,0.572181,0.571774,0.000711147,-3.14804
0.413,0.571343,0.570936,0.000713952,-3.14633
0.414,0.570505,0.570096,0.000716768,-3.14462
0.415,0.569664,0.569254,0.000719594,-3.14291
0.416,0.568822,0.568411,0.00072243,-3.1412
0.417,0.567978,0.567567,0.000725277,-3.1395
0.418,0.567133,0.56672,0.000728134,-3.13779
0.419,0.566286,0.565873,0.000731002,-3.13608
0.42,0.565438,0.565023,0.000733881,-3.13437
0.421,0.564588,0.564173,0.00073677,-3.13267
0.422,0.563737,0.563321,0.00073967,-3.13096
0.423,0.562884,0.562467,0.00074258,-3.12926
0.424,0.56203,0.561612,0.000745501,-3.12755
0.425,0.561175,0.560755,0.000748434,-3.12585
0.426,0.560318,0.559897,0.000751377,-3.12414
0.427,0.559459,0.559038,0.000754331,-3.12244
0.428,0.558599,0.558177,0.000757296,-3.12073
0.429,0.557738,0.557315,0.000760272,-3.11903
0.43,0.556876,0.556451,0.000763259,-3.11733
0.431,0.556012,0.555586,0.000766257,-3.11563
0.432,0.555146,0.55472,0.000769267,-3.11392
0.433,0.55428,0.553852,0.000772288,-3.11222
0.434,0.553412,0.552983,0.00077532,-3.11052
0.435,0.552543,0.552113,0.000778364,-3.10882
0.436,0.551672,0.551241,0.000781419,-3.10712
0.437,0.5508,0.550369,0.000784486,-3.10541
0.438,0.549927,0.549495,0.000787564,-3.10371
0.439,0.549053,0.548619,0.000790654,-3.10201
0.44,0.548177,0.547743,0.000793756,-3.10031
0.441,0.547301,0.546865,0.000796869,-3.09861
0.442,0.546423,0.545986,0.000799994,-3.09691
0.443,0.545543,0.545106,0.000803131,-3.09521
0.444,0.544663,0.544224,0.00080628,-3.09351
0.445,0.543781,0.543342,0.000809441,-3.09181
0.446,0.542899,0.542458,0.000812614,-3.09012
0.447,0.542015,0.541573,0.000815799,-3.08842
0.448,0.54113,0.540687,0.000818996,-3.08672
0.449,0.540244,0.5398,0.000822206,-3.08502
0.45,0.539356,0.538911,0.000825427,-3.08332
0.451,0.538468,0.538022,0.000828662,-3.08162
0.452,0.537578,0.537131,0.000831908,-3.07992
0.453,0.536688,0.53624,0.000835167,-3.07823
0.454,0.535796,0.535347,0.000838439,-3.07653
0.455,0.534903,0.534453,0.000841723,-3.07483
0.456,0.53401,0.533559,0.00084502,-3.07313
0.457,0.533115,0.532663,0.00084833,-3.07144
0.458,0.532219,0.531766,0.000851653,-3.06974
0.459,0.531322,0.530868,0.000854988,-3.06804
0.46,0.530424,0.529969,0.000858337,-3.06634
0.461,0.529525,0.529069,0.000861698,-3.06464
0.462,0.528625,0.528168,0.000865073,-3.06295
0.463,0.527724,0.527266,0.00086846,-3.06125
0.464,0.526822,0.526363,0.000871861,-3.05955
0.465,0.525919,0.52546,0.000875276,-3.05786
0.466,0.525016,0.524555,0.000878703,-3.05616
0.467,0.524111,0.523649,0.000882144,-3.05446
0.468,0.523205,0.522742,0.000885599,-3.05276
0.469,0.522299,0.521835,0.000889067,-3.05107
0.47,0.521391,0.520926,0.000892549,-3.04937
0.471,0.520483,0.520017,0.000896045,-3.04767
0.472,0.519573,0.519106,0.000899554,-3.04597
0.473,0.518663,0.518195,0.000903078,-3.04427
0.474,0.517752,0.517283,0.000906615,-3.04258
0.475,0.51684,0.51637,0.000910167,-3.04088
0.476,0.515927,0.515456,0.000913732,-3.03918
0.477,0.515013,0.514541,0.000917312,-3.03748
0.478,0.514099,0.513626,0.000920906,-3.03578
0.479,0.513183,0.512709,0.000924514,-3.03409
0.48,0.512267,0.511792,0.000928137,-3.03239
0.481,0.51135,0.510874,0.000931774,-3.03069
0.482,0.510432,0.509955,0.000935426,-3.02899
0.483,0.509513,0.509035,0.000939093,-3.02729
0.484,0.508594,0.508115,0.000942775,-3.02559
0.485,0.507674,0.507194,0.000946471,-3.02389
0.486,0.506753,0.506272,0.000950182,-3.02219
0.487,0.505831,0.505349,0.000953908,-3.02049
0.488,0.504908,0.504425,0.00095765,-3.01879
0.489,0.503985,0.503501,0.000961406,-3.01709
0.49,0.503061,0.502576,0.000965178,-3.01539
0.491,0.502136,0.50165,0.000968965,-3.01369
0.492,0.50121,0.500723,0.000972768,-3.01199
0.493,0.500284,0.499796,0.000976586,-3.01029
0.494,0.499357,0.498868,0.00098042,-3.00859
0.495,0.498429,0.497939,0.000984269,-3.00689
0.496,0.497501,0.49701,0.000988134,-3.00518
0.497,0.496572,0.496079,0.000992016,-3.00348
0.498,0.495642,0.495149,0.000995913,-3.00178
0.499,0.494711,0.494217,0.000999826,-3.00008
0.5,0.49378,0.493285,0.00100376,-2.99837
0.501,0.492848,0.492352,0.0010077,-2.99667
0.502,0.491915,0.491418,0.00101166,-2.99496
0.503,0.490982,0.490484,0.00101564,-2.99326
0.504,0.490048,0.489549,0.00101964,-2.99155
0.505,0.489114,0.488614,0.00102365,-2.98985
0.506,0.488179,0.487677,0.00102768,-2.98814
0.507,0.487243,0.486741,0.00103172,-2.98644
0.508,0.486306,0.485803,0.00103579,-2.98473
0.509,0.485369,0.484865,0.00103986,-2.98302
0.51,0.484432,0.483926,0.00104396,-2.98132
0.511,0.483493,0.482987,0.00104807,-2.97961
0.512,0.482554,0.482047,0.00105221,-2.9779
0.513,0.481615,0.481107,0.00105635,-2.97619
0.514,0.480675,0.480166,0.00106052,-2.97448
0.515,0.479734,0.479224,0.0010647,-2.97277
0.516,0.478793,0.478282,0.00106891,-2.97106
0.517,0.477851,0.477339,0.00107313,-2.96935
0.518,0.476909,0.476396,0.00107736,-2.96764
0.519,0.475966,0.475452,0.00108162,-2.96593
0.52,0.475022,0.474507,0.00108589,-2.96421
0.521,0.474078,0.473562,0.00109018,-2.9625
0.522,0.473134,0.472616,0.0010945,-2.96079
0.523,0.472189,0.47167,0.00109882,-2.95907
0.524,0.471243,0.470724,0.00110317,-2.95736
0.525,0.470297,0.469776,0.00110754,-2.95564
0.526,0.46935,0.468829,0.00111192,-2.95392
0.527,0.468403,0.46788,0.00111633,-2.95221
0.528,0.467455,0.466932,0.00112075,-2.95049
0.529,0.466507,0.465982,0.0011252,-2.94877
0.53,0.465558,0.465032,0.00112966,-2.94705
0.531,0.464609,0.464082,0.00113414,-2.94533
0.532,0.463659,0.463131,0.00113864,-2.94361
0.533,0.462708,0.46218,0.00114316,-2.94189
0.534,0.461758,0.461228,0.0011477,-2.94017
0.535,0.460806,0.460276,0.00115226,-2.93845
0.536,0.459855,0.459323,0.00115685,-2.93672
0.537,0.458903,0.45837,0.00116145,-2.935
0.538,0.45795,0.457417,0.00116607,-2.93328
0.539,0.456997,0.456462,0.00117071,-2.93155
0.54,0.456043,0.455508,0.00117537,-2.92982
0.541,0.455089,0.454553,0.00118006,-2.9281
0.542,0.454135,0.453597,0.00118476,-2.92637
0.543,0.45318,0.452642,0.00118949,-2.92464
0.544,0.452225,0.451685,0.00119423,-2.92291
0.545,0.451269,0.450728,0.001199,-2.92118
0.546,0.450313,0.449771,0.00120379,-2.91945
0.547,0.449356,0.448814,0.0012086,-2.91772
0.548,0.448399,0.447856,0.00121344,-2.91598
0.549,0.447442,0.446897,0.00121829,-2.91425
0.55,0.446484,0.445938,0.00122317,-2.91251
0.551,0.445525,0.444979,0.00122807,-2.91078
0.552,0.444567,0.444019,0.00123299,-2.90904
0.553,0.443608,0.443059,0.00123793,-2.9073
0.554,0.442648,0.442099,0.0012429,-2.90557
0.555,0.441688,0.441138,0.00124789,-2.90383
0.556,0.440728,0.440176,0.0012529,-2.90208
0.557,0.439767,0.439215,0.00125793,-2.90034
0.558,0.438806,0.438253,0.00126299,-2.8986
0.559,0.437845,0.43729,0.00126807,-2.89686
0.56,0.436883,0.436328,0.00127318,-2.89511
0.561,0.435921,0.435364,0.0012783,-2.89337
0.562,0.434958,0.434401,0.00128346,-2.89162
0.563,0.433996,0.433437,0.00128863,-2.88987
0.564,0.433032,0.432473,0.00129383,-2.88812
0.565,0.432069,0.431508,0.00129906,-2.88637
0.566,0.431105,0.430543,0.00130431,-2.88462
0.567,0.43014,0.429578,0.00130958,-2.88287
0.568,0.429176,0.428612,0.00131488,-2.88111
0.569,0.428211,0.427646,0.0013202,-2.87936
0.57,0.427245,0.42668,0.00132555,-2.8776
0.571,0.42628,0.425713,0.00133093,-2.87585
0.572,0.425314,0.424746,0.00133633,-2.87409
0.573,0.424348,0.423779,0.00134175,-2.87233
0.574,0.423381,0.422811,0.0013472,-2.87057
0.575,0.422414,0.421843,0.00135268,-2.8688
0.576,0.421447,0.420875,0.00135819,-2.86704
0.577,0.420479,0.419906,0.00136372,-2.86528
0.578,0.419511,0.418938,0.00136927,-2.86351
0.579,0.418543,0.417968,0.00137486,-2.86174
0.58,0.417574,0.416999,0.00138047,-2.85997
0.581,0.416606,0.416029,0.0013861,-2.8582
0.582,0.415636,0.415059,0.00139177,-2.85643
0.583,0.414667,0.414088,0.00139746,-2.85466
0.584,0.413697,0.413118,0.00140318,-2.85289
0.585,0.412727,0.412147,0.00140893,-2.85111
0.586,0.411757,0.411175,0.00141471,-2.84933
0.587,0.410786,0.410204,0.00142051,-2.84756
0.588,0.409816,0.409232,0.00142634,-2.84578
0.589,0.408844,0.40826,0.00143221,-2.84399
0.59,0.407873,0.407287,0.0014381,-2.84221
0.591,0.406901,0.406315,0.00144402,-2.84043
