x,computed,exact,rel_error,log10(error)
0.0099,0.0843587,0.0843577,1.16454e-05,-4.93385
0.01,0.085164,0.085163,1.16518e-05,-4.93361
0.0101,0.0859684,0.0859674,1.16583e-05,-4.93337
0.0102,0.0867719,0.0867709,1.16647e-05,-4.93313
0.0103,0.0875745,0.0875735,1.16712e-05,-4.93289
0.0104,0.0883762,0.0883752,1.16776e-05,-4.93265
0.0105,0.089177,0.089176,1.16841e-05,-4.93241
0.0106,0.0899769,0.0899758,1.16905e-05,-4.93217
0.0107,0.0907759,0.0907748,1.1697e-05,-4.93192
0.0108,0.091574,0.0915729,1.17035e-05,-4.93168
0.0109,0.0923712,0.0923701,1.171e-05,-4.93144
0.011,0.0931675,0.0931664,1.17164e-05,-4.9312
0.0111,0.0939629,0.0939618,1.17229e-05,-4.93096
0.0112,0.0947574,0.0947563,1.17294e-05,-4.93072
0.0113,0.095551,0.0955499,1.17359e-05,-4.93048
0.0114,0.0963437,0.0963426,1.17424e-05,-4.93024
0.0115,0.0971355,0.0971344,1.17488e-05,-4.93
0.0116,0.0979265,0.0979253,1.17553e-05,-4.92977
0.0117,0.0987165,0.0987153,1.17618e-05,-4.92953
0.0118,0.0995057,0.0995045,1.17683e-05,-4.92929
0.0119,0.100294,0.100293,1.17748e-05,-4.92905
0.012,0.101081,0.10108,1.17813e-05,-4.92881
0.0121,0.101868,0.101867,1.17878e-05,-4.92857
0.0122,0.102653,0.102652,1.17943e-05,-4.92833
0.0123,0.103438,0.103437,1.18008e-05,-4.92809
0.0124,0.104222,0.104221,1.18074e-05,-4.92785
0.0125,0.105005,0.105004,1.18139e-05,-4.92761
0.0126,0.105787,0.105786,1.18204e-05,-4.92737
0.0127,0.106568,0.106567,1.18269e-05,-4.92713
0.0128,0.107348,0.107347,1.18334e-05,-4.92689
0.0129,0.108128,0.108127,1.184e-05,-4.92665
0.013,0.108906,0.108905,1.18465e-05,-4.92641
0.0131,0.109684,0.109683,1.1853e-05,-4.92617
0.0132,0.110461,0.11046,1.18596e-05,-4.92593
0.0133,0.111237,0.111236,1.18661e-05,-4.92569
0.0134,0.112012,0.112011,1.18727e-05,-4.92545
0.0135,0.112786,0.112785,1.18792e-05,-4.92521
0.0136,0.113559,0.113558,1.18858e-05,-4.92497
0.0137,0.114332,0.11433,1.18923e-05,-4.92473
0.0138,0.115103,0.115102,1.18989e-05,-4.92449
0.0139,0.115874,0.115873,1.19054e-05,-4.92426
0.014,0.116644,0.116642,1.1912e-05,-4.92402
0.0141,0.117413,0.117411,1.19185e-05,-4.92378
0.0142,0.118181,0.118179,1.19251e-05,-4.92354
0.0143,0.118948,0.118947,1.19317e-05,-4.9233
0.0144,0.119714,0.119713,1.19382e-05,-4.92306
0.0145,0.12048,0.120478,1.19448e-05,-4.92282
0.0146,0.121244,0.121243,1.19514e-05,-4.92258
0.0147,0.122008,0.122007,1.1958e-05,-4.92234
0.0148,0.122771,0.12277,1.19645e-05,-4.9221
0.0149,0.123533,0.123532,1.19711e-05,-4.92186
0.015,0.124294,0.124293,1.19777e-05,-4.92163
0.0151,0.125054,0.125053,1.19843e-05,-4.92139
0.0152,0.125814,0.125812,1.19909e-05,-4.92115
0.0153,0.126572,0.126571,1.19975e-05,-4.92091
0.0154,0.12733,0.127329,1.20041e-05,-4.92067
0.0155,0.128087,0.128086,1.20107e-05,-4.92043
0.0156,0.128843,0.128842,1.20173e-05,-4.92019
0.0157,0.129598,0.129597,1.20239e-05,-4.91995
0.0158,0.130353,0.130351,1.20305e-05,-4.91972
0.0159,0.131106,0.131104,1.20371e-05,-4.91948
0.016,0.131859,0.131857,1.20438e-05,-4.91924
0.0161,0.13261,0.132609,1.20504e-05,-4.919
0.0162,0.133361,0.13336,1.2057e-05,-4.91876
0.0163,0.134111,0.13411,1.20636e-05,-4.91852
0.0164,0.13486,0.134859,1.20703e-05,-4.91828
0.0165,0.135609,0.135607,1.20769e-05,-4.91805
0.0166,0.136356,0.136355,1.20835e-05,-4.91781
0.0167,0.137103,0.137101,1.20902e-05,-4.91757
0.0168,0.137849,0.137847,1.20968e-05,-4.91733
0.0169,0.138594,0.138592,1.21034e-05,-4.91709
0.017,0.139338,0.139336,1.21101e-05,-4.91685
0.0171,0.140081,0.140079,1.21167e-05,-4.91661
0.0172,0.140823,0.140822,1.21234e-05,-4.91638
0.0173,0.141565,0.141563,1.213e-05,-4.91614
0.0174,0.142306,0.142304,1.21367e-05,-4.9159
0.0175,0.143046,0.143044,1.21434e-05,-4.91566
0.0176,0.143785,0.143783,1.215e-05,-4.91542
0.0177,0.144523,0.144521,1.21567e-05,-4.91518
0.0178,0.14526,0.145258,1.21633e-05,-4.91495
0.0179,0.145997,0.145995,1.217e-05,-4.91471
0.018,0.146732,0.146731,1.21767e-05,-4.91447
0.0181,0.147467,0.147465,1.21834e-05,-4.91423
0.0182,0.148201,0.148199,1.21901e-05,-4.91399
0.0183,0.148934,0.148933,1.21967e-05,-4.91376
0.0184,0.149667,0.149665,1.22034e-05,-4.91352
0.0185,0.150398,0.150397,1.22101e-05,-4.91328
0.0186,0.151129,0.151127,1.22168e-05,-4.91304
0.0187,0.151859,0.151857,1.22235e-05,-4.9128
0.0188,0.152588,0.152586,1.22302e-05,-4.91257
0.0189,0.153316,0.153314,1.22369e-05,-4.91233
0.019,0.154044,0.154042,1.22436e-05,-4.91209
0.0191,0.15477,0.154768,1.22503e-05,-4.91185
0.0192,0.155496,0.155494,1.2257e-05,-4.91162
0.0193,0.156221,0.156219,1.22637e-05,-4.91138
0.0194,0.156945,0.156943,1.22704e-05,-4.91114
0.0195,0.157668,0.157666,1.22772e-05,-4.9109
0.0196,0.158391,0.158389,1.22839e-05,-4.91066
0.0197,0.159112,0.15911,1.22906e-05,-4.91043
0.0198,0.159833,0.159831,1.22973e-05,-4.91019
0.0199,0.160553,0.160551,1.23041e-05,-4.90995
0.02,0.161272,0.16127,1.23108e-05,-4.90971
0.0201,0.16199,0.161988,1.23175e-05,-4.90948
0.0202,0.162708,0.162706,1.23243e-05,-4.90924
0.0203,0.163425,0.163423,1.2331e-05,-4.909
0.0204,0.164141,0.164139,1.23377e-05,-4.90876
0.0205,0.164856,0.164854,1.23445e-05,-4.90853
0.0206,0.16557,0.165568,1.23512e-05,-4.90829
0.0207,0.166283,0.166281,1.2358e-05,-4.90805
0.0208,0.166996,0.166994,1.23647e-05,-4.90781
0.0209,0.167708,0.167706,1.23715e-05,-4.90758
0.021,0.168419,0.168417,1.23783e-05,-4.90734
0.0211,0.169129,0.169127,1.2385e-05,-4.9071
0.0212,0.169838,0.169836,1.23918e-05,-4.90687
0.0213,0.170547,0.170545,1.23986e-05,-4.90663
0.0214,0.171255,0.171253,1.24053e-05,-4.90639
0.0215,0.171962,0.17196,1.24121e-05,-4.90615
0.0216,0.172668,0.172666,1.24189e-05,-4.90592
0.0217,0.173373,0.173371,1.24257e-05,-4.90568
0.0218,0.174078,0.174076,1.24325e-05,-4.90544
0.0219,0.174781,0.174779,1.24392e-05,-4.90521
0.022,0.175484,0.175482,1.2446e-05,-4.90497
0.0221,0.176187,0.176184,1.24528e-05,-4.90473
0.0222,0.176888,0.176886,1.24596e-05,-4.90449
0.0223,0.177588,0.177586,1.24664e-05,-4.90426
0.0224,0.178288,0.178286,1.24732e-05,-4.90402
0.0225,0.178987,0.178985,1.248e-05,-4.90378
0.0226,0.179685,0.179683,1.24868e-05,-4.90355
0.0227,0.180383,0.18038,1.24937e-05,-4.90331
0.0228,0.181079,0.181077,1.25005e-05,-4.90307
0.0229,0.181775,0.181773,1.25073e-05,-4.90284
0.023,0.18247,0.182467,1.25141e-05,-4.9026
0.0231,0.183164,0.183162,1.25209e-05,-4.90236
0.0232,0.183857,0.183855,1.25278e-05,-4.90213
0.0233,0.18455,0.184547,1.25346e-05,-4.90189
0.0234,0.185242,0.185239,1.25414e-05,-4.90165
0.0235,0.185933,0.18593,1.25482e-05,-4.90142
0.0236,0.186623,0.18662,1.25551e-05,-4.90118
0.0237,0.187312,0.18731,1.25619e-05,-4.90094
0.0238,0.188001,0.187998,1.25688e-05,-4.90071
0.0239,0.188689,0.188686,1.25756e-05,-4.90047
0.024,0.189376,0.189373,1.25825e-05,-4.90023
0.0241,0.190062,0.190059,1.25893e-05,-4.9
0.0242,0.190747,0.190745,1.25962e-05,-4.89976
0.0243,0.191432,0.19143,1.2603e-05,-4.89953
0.0244,0.192116,0.192113,1.26099e-05,-4.89929
0.0245,0.192799,0.192797,1.26167e-05,-4.89905
0.0246,0.193481,0.193479,1.26236e-05,-4.89882
0.0247,0.194163,0.19416,1.26305e-05,-4.89858
0.0248,0.194844,0.194841,1.26374e-05,-4.89834
0.0249,0.195524,0.195521,1.26442e-05,-4.89811
0.025,0.196203,0.1962,1.26511e-05,-4.89787
0.0251,0.196881,0.196879,1.2658e-05,-4.89764
0.0252,0.197559,0.197556,1.26649e-05,-4.8974
0.0253,0.198236,0.198233,1.26718e-05,-4.89716
0.0254,0.198912,0.198909,1.26787e-05,-4.89693
0.0255,0.199587,0.199585,1.26855e-05,-4.89669
0.0256,0.200262,0.200259,1.26924e-05,-4.89645
0.0257,0.200936,0.200933,1.26993e-05,-4.89622
0.0258,0.201609,0.201606,1.27062e-05,-4.89598
0.0259,0.202281,0.202278,1.27131e-05,-4.89575
0.026,0.202952,0.20295,1.27201e-05,-4.89551
0.0261,0.203623,0.20362,1.2727e-05,-4.89528
0.0262,0.204293,0.20429,1.27339e-05,-4.89504
0.0263,0.204962,0.204959,1.27408e-05,-4.8948
0.0264,0.20563,0.205628,1.27477e-05,-4.89457
0.0265,0.206298,0.206295,1.27546e-05,-4.89433
0.0266,0.206965,0.206962,1.27616e-05,-4.8941
0.0267,0.207631,0.207628,1.27685e-05,-4.89386
0.0268,0.208296,0.208293,1.27754e-05,-4.89362
0.0269,0.208961,0.208958,1.27824e-05,-4.89339
0.027,0.209624,0.209622,1.27893e-05,-4.89315
0.0271,0.210287,0.210285,1.27962e-05,-4.89292
0.0272,0.21095,0.210947,1.28032e-05,-4.89268
0.0273,0.211611,0.211608,1.28101e-05,-4.89245
0.0274,0.212272,0.212269,1.28171e-05,-4.89221
0.0275,0.212932,0.212929,1.2824e-05,-4.89198
0.0276,0.213591,0.213588,1.2831e-05,-4.89174
0.0277,0.21425,0.214247,1.28379e-05,-4.8915
0.0278,0.214907,0.214904,1.28449e-05,-4.89127
0.0279,0.215564,0.215561,1.28519e-05,-4.89103
0.028,0.21622,0.216218,1.28588e-05,-4.8908
0.0281,0.216876,0.216873,1.28658e-05,-4.89056
0.0282,0.21753,0.217528,1.28728e-05,-4.89033
0.0283,0.218184,0.218181,1.28797e-05,-4.89009
0.0284,0.218837,0.218835,1.28867e-05,-4.88986
0.0285,0.21949,0.219487,1.28937e-05,-4.88962
0.0286,0.220142,0.220139,1.29007e-05,-4.88939
0.0287,0.220792,0.22079,1.29077e-05,-4.88915
0.0288,0.221443,0.22144,1.29147e-05,-4.88892
0.0289,0.222092,0.222089,1.29217e-05,-4.88868
0.029,0.222741,0.222738,1.29287e-05,-4.88845
0.0291,0.223389,0.223386,1.29357e-05,-4.88821
0.0292,0.224036,0.224033,1.29427e-05,-4.88798
0.0293,0.224682,0.224679,1.29497e-05,-4.88774
0.0294,0.225328,0.225325,1.29567e-05,-4.88751
0.0295,0.225973,0.22597,1.29637e-05,-4.88727
0.0296,0.226617,0.226614,1.29707e-05,-4.88704
0.0297,0.22726,0.227257,1.29777e-05,-4.8868
0.0298,0.227903,0.2279,1.29847e-05,-4.88657
0.0299,0.228545,0.228542,1.29918e-05,-4.88633
0.03,0.229186,0.229183,1.29988e-05,-4.8861
0.0301,0.229827,0.229824,1.30058e-05,-4.88586
0.0302,0.230466,0.230463,1.30129e-05,-4.88563
0.0303,0.231105,0.231102,1.30199e-05,-4.88539
0.0304,0.231744,0.231741,1.30269e-05,-4.88516
0.0305,0.232381,0.232378,1.3034e-05,-4.88492
0.0306,0.233018,0.233015,1.3041e-05,-4.88469
0.0307,0.233654,0.233651,1.30481e-05,-4.88445
0.0308,0.234289,0.234286,1.30551e-05,-4.88422
0.0309,0.234924,0.234921,1.30622e-05,-4.88398
0.031,0.235558,0.235554,1.30692e-05,-4.88375
0.0311,0.236191,0.236188,1.30763e-05,-4.88352
0.0312,0.236823,0.23682,1.30833e-05,-4.88328
0.0313,0.237455,0.237452,1.30904e-05,-4.88305
0.0314,0.238086,0.238082,1.30975e-05,-4.88281
0.0315,0.238716,0.238713,1.31045e-05,-4.88258
0.0316,0.239345,0.239342,1.31116e-05,-4.88234
0.0317,0.239974,0.239971,1.31187e-05,-4.88211
0.0318,0.240602,0.240599,1.31258e-05,-4.88187
0.0319,0.241229,0.241226,1.31329e-05,-4.88164
0.032,0.241856,0.241852,1.31399e-05,-4.88141
0.0321,0.242481,0.242478,1.3147e-05,-4.88117
0.0322,0.243106,0.243103,1.31541e-05,-4.88094
0.0323,0.243731,0.243728,1.31612e-05,-4.8807
0.0324,0.244354,0.244351,1.31683e-05,-4.88047
0.0325,0.244977,0.244974,1.31754e-05,-4.88024
0.0326,0.2456,0.245596,1.31825e-05,-4.88
0.0327,0.246221,0.246218,1.31896e-05,-4.87977
0.0328,0.246842,0.246838,1.31967e-05,-4.87953
0.0329,0.247462,0.247458,1.32039e-05,-4.8793
0.033,0.248081,0.248078,1.3211e-05,-4.87907
0.0331,0.2487,0.248696,1.32181e-05,-4.87883
0.0332,0.249317,0.249314,1.32252e-05,-4.8786
0.0333,0.249935,0.249931,1.32323e-05,-4.87836
0.0334,0.250551,0.250548,1.32395e-05,-4.87813
0.0335,0.251167,0.251163,1.32466e-05,-4.8779
0.0336,0.251782,0.251778,1.32537e-05,-4.87766
0.0337,0.252396,0.252393,1.32609e-05,-4.87743
0.0338,0.25301,0.253006,1.3268e-05,-4.87719
0.0339,0.253622,0.253619,1.32752e-05,-4.87696
0.034,0.254235,0.254231,1.32823e-05,-4.87673
0.0341,0.254846,0.254843,1.32895e-05,-4.87649
0.0342,0.255457,0.255453,1.32966e-05,-4.87626
0.0343,0.256067,0.256063,1.33038e-05,-4.87603
0.0344,0.256676,0.256673,1.33109e-05,-4.87579
0.0345,0.257285,0.257281,1.33181e-05,-4.87556
0.0346,0.257893,0.257889,1.33252e-05,-4.87532
0.0347,0.2585,0.258496,1.33324e-05,-4.87509
0.0348,0.259106,0.259103,1.33396e-05,-4.87486
0.0349,0.259712,0.259708,1.33468e-05,-4.87462
0.035,0.260317,0.260313,1.33539e-05,-4.87439
0.0351,0.260921,0.260918,1.33611e-05,-4.87416
0.0352,0.261525,0.261521,1.33683e-05,-4.87392
0.0353,0.262128,0.262124,1.33755e-05,-4.87369
0.0354,0.26273,0.262727,1.33827e-05,-4.87346
0.0355,0.263332,0.263328,1.33899e-05,-4.87322
0.0356,0.263933,0.263929,1.33971e-05,-4.87299
0.0357,0.264533,0.264529,1.34043e-05,-4.87276
0.0358,0.265132,0.265129,1.34115e-05,-4.87252
0.0359,0.265731,0.265727,1.34187e-05,-4.87229
0.036,0.266329,0.266325,1.34259e-05,-4.87206
0.0361,0.266926,0.266923,1.34331e-05,-4.87182
0.0362,0.267523,0.267519,1.34403e-05,-4.87159
0.0363,0.268119,0.268115,1.34475e-05,-4.87136
0.0364,0.268714,0.26871,1.34547e-05,-4.87113
0.0365,0.269309,0.269305,1.3462e-05,-4.87089
0.0366,0.269902,0.269899,1.34692e-05,-4.87066
0.0367,0.270496,0.270492,1.34764e-05,-4.87043
0.0368,0.271088,0.271084,1.34836e-05,-4.87019
0.0369,0.27168,0.271676,1.34909e-05,-4.86996
0.037,0.272271,0.272267,1.34981e-05,-4.86973
0.0371,0.272861,0.272858,1.35053e-05,-4.86949
0.0372,0.273451,0.273447,1.35126e-05,-4.86926
0.0373,0.27404,0.274036,1.35198e-05,-4.86903
0.0374,0.274629,0.274625,1.35271e-05,-4.8688
0.0375,0.275216,0.275212,1.35343e-05,-4.86856
0.0376,0.275803,0.275799,1.35416e-05,-4.86833
0.0377,0.276389,0.276386,1.35489e-05,-4.8681
0.0378,0.276975,0.276971,1.35561e-05,-4.86786
0.0379,0.27756,0.277556,1.35634e-05,-4.86763
0.038,0.278144,0.27814,1.35706e-05,-4.8674
0.0381,0.278728,0.278724,1.35779e-05,-4.86717
0.0382,0.27931,0.279307,1.35852e-05,-4.86693
0.0383,0.279893,0.279889,1.35925e-05,-4.8667
0.0384,0.280474,0.28047,1.35998e-05,-4.86647
0.0385,0.281055,0.281051,1.3607e-05,-4.86624
0.0386,0.281635,0.281631,1.36143e-05,-4.866
0.0387,0.282215,0.282211,1.36216e-05,-4.86577
0.0388,0.282793,0.282789,1.36289e-05,-4.86554
0.0389,0.283371,0.283367,1.36362e-05,-4.86531
0.039,0.283949,0.283945,1.36435e-05,-4.86507
0.0391,0.284526,0.284522,1.36508e-05,-4.86484
0.0392,0.285102,0.285098,1.36581e-05,-4.86461
0.0393,0.285677,0.285673,1.36654e-05,-4.86438
0.0394,0.286252,0.286248,1.36727e-05,-4.86415
0.0395,0.286826,0.286822,1.368e-05,-4.86391
0.0396,0.287399,0.287395,1.36874e-05,-4.86368
0.0397,0.287972,0.287968,1.36947e-05,-4.86345
0.0398,0.288544,0.28854,1.3702e-05,-4.86322
0.0399,0.289115,0.289111,1.37093e-05,-4.86298
0.04,0.289686,0.289682,1.37166e-05,-4.86275
0.0401,0.290256,0.290252,1.3724e-05,-4.86252
0.0402,0.290825,0.290821,1.37313e-05,-4.86229
0.0403,0.291394,0.29139,1.37387e-05,-4.86206
0.0404,0.291962,0.291958,1.3746e-05,-4.86182
0.0405,0.292529,0.292525,1.37533e-05,-4.86159
0.0406,0.293096,0.293092,1.37607e-05,-4.86136
0.0407,0.293662,0.293658,1.3768e-05,-4.86113
0.0408,0.294227,0.294223,1.37754e-05,-4.8609
0.0409,0.294792,0.294788,1.37827e-05,-4.86066
0.041,0.295356,0.295352,1.37901e-05,-4.86043
0.0411,0.295919,0.295915,1.37975e-05,-4.8602
0.0412,0.296482,0.296478,1.38048e-05,-4.85997
0.0413,0.297044,0.29704,1.38122e-05,-4.85974
0.0414,0.297605,0.297601,1.38196e-05,-4.85951
0.0415,0.298166,0.298162,1.3827e-05,-4.85927
0.0416,0.298726,0.298722,1.38343e-05,-4.85904
0.0417,0.299285,0.299281,1.38417e-05,-4.85881
0.0418,0.299844,0.29984,1.38491e-05,-4.85858
0.0419,0.300402,0.300398,1.38565e-05,-4.85835
0.042,0.300959,0.300955,1.38639e-05,-4.85812
0.0421,0.301516,0.301512,1.38713e-05,-4.85788
0.0422,0.302072,0.302068,1.38787e-05,-4.85765
0.0423,0.302627,0.302623,1.38861e-05,-4.85742
0.0424,0.303182,0.303178,1.38935e-05,-4.85719
0.0425,0.303736,0.303732,1.39009e-05,-4.85696
0.0426,0.30429,0.304286,1.39083e-05,-4.85673
0.0427,0.304843,0.304838,1.39157e-05,-4.8565
0.0428,0.305395,0.305391,1.39231e-05,-4.85626
0.0429,0.305946,0.305942,1.39305e-05,-4.85603
0.043,0.306497,0.306493,1.3938e-05,-4.8558
0.0431,0.307047,0.307043,1.39454e-05,-4.85557
0.0432,0.307597,0.307593,1.39528e-05,-4.85534
0.0433,0.308146,0.308141,1.39602e-05,-4.85511
0.0434,0.308694,0.30869,1.39677e-05,-4.85488
0.0435,0.309242,0.309237,1.39751e-05,-4.85464
0.0436,0.309789,0.309784,1.39825e-05,-4.85441
0.0437,0.310335,0.310331,1.399e-05,-4.85418
0.0438,0.310881,0.310876,1.39974e-05,-4.85395
0.0439,0.311426,0.311421,1.40049e-05,-4.85372
0.044,0.31197,0.311966,1.40123e-05,-4.85349
0.0441,0.312514,0.312509,1.40198e-05,-4.85326
0.0442,0.313057,0.313052,1.40272e-05,-4.85303
0.0443,0.313599,0.313595,1.40347e-05,-4.8528
0.0444,0.314141,0.314137,1.40422e-05,-4.85257
0.0445,0.314682,0.314678,1.40496e-05,-4.85233
0.0446,0.315223,0.315218,1.40571e-05,-4.8521
0.0447,0.315763,0.315758,1.40646e-05,-4.85187
0.0448,0.316302,0.316297,1.40721e-05,-4.85164
0.0449,0.31684,0.316836,1.40795e-05,-4.85141
0.045,0.317378,0.317374,1.4087e-05,-4.85118
0.0451,0.317916,0.317911,1.40945e-05,-4.85095
0.0452,0.318452,0.318448,1.4102e-05,-4.85072
0.0453,0.318988,0.318984,1.41095e-05,-4.85049
0.0454,0.319524,0.319519,1.4117e-05,-4.85026
0.0455,0.320059,0.320054,1.41245e-05,-4.85003
0.0456,0.320593,0.320588,1.4132e-05,-4.8498
0.0457,0.321126,0.321122,1.41395e-05,-4.84957
0.0458,0.321659,0.321655,1.4147e-05,-4.84934
0.0459,0.322191,0.322187,1.41545e-05,-4.8491
0.046,0.322723,0.322718,1.4162e-05,-4.84887
0.0461,0.323254,0.323249,1.41696e-05,-4.84864
0.0462,0.323784,0.32378,1.41771e-05,-4.84841
0.0463,0.324314,0.324309,1.41846e-05,-4.84818
0.0464,0.324843,0.324839,1.41921e-05,-4.84795
0.0465,0.325372,0.325367,1.41997e-05,-4.84772
0.0466,0.325899,0.325895,1.42072e-05,-4.84749
0.0467,0.326427,0.326422,1.42147e-05,-4.84726
0.0468,0.326953,0.326949,1.42223e-05,-4.84703
0.0469,0.327479,0.327475,1.42298e-05,-4.8468
0.047,0.328005,0.328,1.42374e-05,-4.84657
0.0471,0.328529,0.328525,1.42449e-05,-4.84634
0.0472,0.329053,0.329049,1.42525e-05,-4.84611
0.0473,0.329577,0.329572,1.426e-05,-4.84588
0.0474,0.3301,0.330095,1.42676e-05,-4.84565
0.0475,0.330622,0.330617,1.42751e-05,-4.84542
