x,computed,exact,rel_error,log10(error)
0.155,1.07196e-05,0.632759,0.999983,-7.35746e-06
0.156,1.06129e-05,0.633871,0.999983,-7.27148e-06
0.157,1.05073e-05,0.634962,0.999983,-7.18675e-06
0.158,1.04028e-05,0.636032,0.999984,-7.10327e-06
0.159,1.02993e-05,0.637082,0.999984,-7.02101e-06
0.16,1.01968e-05,0.638111,0.999984,-6.93994e-06
0.161,1.00953e-05,0.63912,0.999984,-6.86003e-06
0.162,9.99489e-06,0.640109,0.999984,-6.78128e-06
0.163,9.89543e-06,0.641078,0.999985,-6.70366e-06
0.164,9.79697e-06,0.642027,0.999985,-6.62714e-06
0.165,9.69949e-06,0.642958,0.999985,-6.5517e-06
0.166,9.60298e-06,0.643869,0.999985,-6.47734e-06
0.167,9.50743e-06,0.644761,0.999985,-6.40401e-06
0.168,9.41283e-06,0.645634,0.999985,-6.33172e-06
0.169,9.31917e-06,0.646488,0.999986,-6.26043e-06
0.17,9.22644e-06,0.647324,0.999986,-6.19013e-06
0.171,9.13464e-06,0.648142,0.999986,-6.12081e-06
0.172,9.04375e-06,0.648942,0.999986,-6.05243e-06
0.173,8.95376e-06,0.649723,0.999986,-5.985e-06
0.174,8.86467e-06,0.650487,0.999986,-5.91849e-06
0.175,8.77646e-06,0.651234,0.999987,-5.85288e-06
0.176,8.68914e-06,0.651963,0.999987,-5.78816e-06
0.177,8.60268e-06,0.652675,0.999987,-5.72432e-06
0.178,8.51708e-06,0.65337,0.999987,-5.66133e-06
0.179,8.43233e-06,0.654048,0.999987,-5.59919e-06
0.18,8.34843e-06,0.654709,0.999987,-5.53788e-06
0.181,8.26536e-06,0.655354,0.999987,-5.47738e-06
0.182,8.18312e-06,0.655983,0.999988,-5.41768e-06
0.183,8.1017e-06,0.656595,0.999988,-5.35878e-06
0.184,8.02108e-06,0.657191,0.999988,-5.30064e-06
0.185,7.94127e-06,0.657771,0.999988,-5.24327e-06
0.186,7.86226e-06,0.658336,0.999988,-5.18665e-06
0.187,7.78402e-06,0.658885,0.999988,-5.13076e-06
0.188,7.70657e-06,0.659418,0.999988,-5.0756e-06
0.189,7.62989e-06,0.659937,0.999988,-5.02115e-06
0.19,7.55397e-06,0.66044,0.999989,-4.9674e-06
0.191,7.47881e-06,0.660928,0.999989,-4.91434e-06
0.192,7.40439e-06,0.661402,0.999989,-4.86195e-06
0.193,7.33072e-06,0.661861,0.999989,-4.81024e-06
0.194,7.25778e-06,0.662305,0.999989,-4.75918e-06
0.195,7.18556e-06,0.662735,0.999989,-4.70877e-06
0.196,7.11406e-06,0.66315,0.999989,-4.659e-06
0.197,7.04328e-06,0.663552,0.999989,-4.60985e-06
0.198,6.97319e-06,0.66394,0.999989,-4.56131e-06
0.199,6.90381e-06,0.664314,0.99999,-4.51338e-06
0.2,6.83512e-06,0.664674,0.99999,-4.46605e-06
0.201,6.76711e-06,0.66502,0.99999,-4.41931e-06
0.202,6.69977e-06,0.665354,0.99999,-4.37315e-06
0.203,6.63311e-06,0.665674,0.99999,-4.32755e-06
0.204,6.56711e-06,0.665981,0.99999,-4.28252e-06
0.205,6.50176e-06,0.666274,0.99999,-4.23803e-06
0.206,6.43707e-06,0.666555,0.99999,-4.1941e-06
0.207,6.37302e-06,0.666824,0.99999,-4.15069e-06
0.208,6.30961e-06,0.667079,0.999991,-4.10782e-06
0.209,6.24683e-06,0.667322,0.999991,-4.06546e-06
0.21,6.18467e-06,0.667553,0.999991,-4.02362e-06
0.211,6.12313e-06,0.667772,0.999991,-3.98228e-06
0.212,6.0622e-06,0.667978,0.999991,-3.94144e-06
0.213,6.00188e-06,0.668172,0.999991,-3.90108e-06
0.214,5.94216e-06,0.668355,0.999991,-3.86121e-06
0.215,5.88304e-06,0.668526,0.999991,-3.82182e-06
0.216,5.8245e-06,0.668685,0.999991,-3.78289e-06
0.217,5.76655e-06,0.668832,0.999991,-3.74442e-06
0.218,5.70917e-06,0.668968,0.999991,-3.70641e-06
0.219,5.65236e-06,0.669093,0.999992,-3.66885e-06
0.22,5.59612e-06,0.669207,0.999992,-3.63172e-06
0.221,5.54044e-06,0.669309,0.999992,-3.59504e-06
0.222,5.48531e-06,0.669401,0.999992,-3.55878e-06
0.223,5.43073e-06,0.669482,0.999992,-3.52294e-06
0.224,5.37669e-06,0.669552,0.999992,-3.48752e-06
0.225,5.32319e-06,0.669611,0.999992,-3.45252e-06
0.226,5.27023e-06,0.66966,0.999992,-3.41791e-06
0.227,5.21779e-06,0.669698,0.999992,-3.38371e-06
0.228,5.16587e-06,0.669726,0.999992,-3.3499e-06
0.229,5.11447e-06,0.669744,0.999992,-3.31648e-06
0.23,5.06358e-06,0.669752,0.999992,-3.28345e-06
0.231,5.0132e-06,0.669749,0.999993,-3.25079e-06
0.232,4.96331e-06,0.669737,0.999993,-3.2185e-06
0.233,4.91393e-06,0.669715,0.999993,-3.18658e-06
0.234,4.86503e-06,0.669683,0.999993,-3.15502e-06
0.235,4.81663e-06,0.669642,0.999993,-3.12382e-06
0.236,4.7687e-06,0.66959,0.999993,-3.09298e-06
0.237,4.72125e-06,0.66953,0.999993,-3.06248e-06
0.238,4.67427e-06,0.66946,0.999993,-3.03232e-06
0.239,4.62776e-06,0.669381,0.999993,-3.0025e-06
0.24,4.58172e-06,0.669293,0.999993,-2.97302e-06
0.241,4.53613e-06,0.669196,0.999993,-2.94386e-06
0.242,4.49099e-06,0.669089,0.999993,-2.91504e-06
0.243,4.44631e-06,0.668974,0.999993,-2.88653e-06
0.244,4.40206e-06,0.66885,0.999993,-2.85834e-06
0.245,4.35826e-06,0.668718,0.999993,-2.83046e-06
0.246,4.3149e-06,0.668576,0.999994,-2.80288e-06
0.247,4.27196e-06,0.668426,0.999994,-2.77562e-06
0.248,4.22946e-06,0.668268,0.999994,-2.74865e-06
0.249,4.18737e-06,0.668101,0.999994,-2.72198e-06
0.25,4.14571e-06,0.667926,0.999994,-2.6956e-06
0.251,4.10446e-06,0.667743,0.999994,-2.66951e-06
0.252,4.06362e-06,0.667552,0.999994,-2.64371e-06
0.253,4.02318e-06,0.667352,0.999994,-2.61818e-06
0.254,3.98315e-06,0.667145,0.999994,-2.59294e-06
0.255,3.94352e-06,0.66693,0.999994,-2.56797e-06
0.256,3.90428e-06,0.666707,0.999994,-2.54327e-06
0.257,3.86543e-06,0.666476,0.999994,-2.51883e-06
0.258,3.82697e-06,0.666238,0.999994,-2.49466e-06
0.259,3.78889e-06,0.665992,0.999994,-2.47075e-06
0.26,3.75119e-06,0.665738,0.999994,-2.4471e-06
0.261,3.71387e-06,0.665477,0.999994,-2.4237e-06
0.262,3.67691e-06,0.665209,0.999994,-2.40055e-06
0.263,3.64033e-06,0.664933,0.999995,-2.37765e-06
0.264,3.60411e-06,0.664651,0.999995,-2.35499e-06
0.265,3.56824e-06,0.664361,0.999995,-2.33258e-06
0.266,3.53274e-06,0.664064,0.999995,-2.3104e-06
0.267,3.49759e-06,0.66376,0.999995,-2.28846e-06
0.268,3.46279e-06,0.663449,0.999995,-2.26675e-06
0.269,3.42833e-06,0.663131,0.999995,-2.24527e-06
0.27,3.39422e-06,0.662807,0.999995,-2.22402e-06
0.271,3.36045e-06,0.662475,0.999995,-2.20299e-06
0.272,3.32701e-06,0.662138,0.999995,-2.18218e-06
0.273,3.2939e-06,0.661793,0.999995,-2.16159e-06
0.274,3.26113e-06,0.661442,0.999995,-2.14122e-06
0.275,3.22868e-06,0.661085,0.999995,-2.12106e-06
0.276,3.19655e-06,0.660721,0.999995,-2.10111e-06
0.277,3.16475e-06,0.660351,0.999995,-2.08137e-06
0.278,3.13326e-06,0.659974,0.999995,-2.06184e-06
0.279,3.10208e-06,0.659591,0.999995,-2.04251e-06
0.28,3.07122e-06,0.659203,0.999995,-2.02338e-06
0.281,3.04066e-06,0.658808,0.999995,-2.00444e-06
0.282,3.0104e-06,0.658407,0.999995,-1.98571e-06
0.283,2.98045e-06,0.658,0.999995,-1.96717e-06
0.284,2.95079e-06,0.657587,0.999996,-1.94881e-06
0.285,2.92143e-06,0.657169,0.999996,-1.93065e-06
0.286,2.89236e-06,0.656744,0.999996,-1.91268e-06
0.287,2.86358e-06,0.656314,0.999996,-1.89489e-06
0.288,2.83509e-06,0.655878,0.999996,-1.87728e-06
0.289,2.80688e-06,0.655437,0.999996,-1.85985e-06
0.29,2.77895e-06,0.65499,0.999996,-1.8426e-06
0.291,2.7513e-06,0.654537,0.999996,-1.82553e-06
0.292,2.72392e-06,0.65408,0.999996,-1.80863e-06
0.293,2.69682e-06,0.653616,0.999996,-1.7919e-06
0.294,2.66999e-06,0.653148,0.999996,-1.77535e-06
0.295,2.64342e-06,0.652674,0.999996,-1.75896e-06
0.296,2.61712e-06,0.652195,0.999996,-1.74273e-06
0.297,2.59108e-06,0.65171,0.999996,-1.72668e-06
0.298,2.5653e-06,0.651221,0.999996,-1.71078e-06
0.299,2.53977e-06,0.650726,0.999996,-1.69505e-06
0.3,2.5145e-06,0.650227,0.999996,-1.67947e-06
0.301,2.48948e-06,0.649722,0.999996,-1.66405e-06
0.302,2.46471e-06,0.649212,0.999996,-1.64878e-06
0.303,2.44018e-06,0.648698,0.999996,-1.63367e-06
0.304,2.4159e-06,0.648179,0.999996,-1.61871e-06
0.305,2.39187e-06,0.647655,0.999996,-1.6039e-06
0.306,2.36807e-06,0.647126,0.999996,-1.58924e-06
0.307,2.3445e-06,0.646593,0.999996,-1.57473e-06
0.308,2.32117e-06,0.646055,0.999996,-1.56036e-06
0.309,2.29808e-06,0.645512,0.999996,-1.54613e-06
0.31,2.27521e-06,0.644965,0.999996,-1.53204e-06
0.311,2.25257e-06,0.644413,0.999997,-1.5181e-06
0.312,2.23016e-06,0.643857,0.999997,-1.50429e-06
0.313,2.20797e-06,0.643296,0.999997,-1.49062e-06
0.314,2.186e-06,0.642731,0.999997,-1.47709e-06
0.315,2.16425e-06,0.642162,0.999997,-1.46368e-06
0.316,2.14271e-06,0.641589,0.999997,-1.45042e-06
0.317,2.12139e-06,0.641011,0.999997,-1.43728e-06
0.318,2.10029e-06,0.640429,0.999997,-1.42427e-06
0.319,2.07939e-06,0.639843,0.999997,-1.41139e-06
0.32,2.0587e-06,0.639252,0.999997,-1.39864e-06
0.321,2.03821e-06,0.638658,0.999997,-1.38601e-06
0.322,2.01793e-06,0.63806,0.999997,-1.37351e-06
0.323,1.99785e-06,0.637457,0.999997,-1.36112e-06
0.324,1.97797e-06,0.636851,0.999997,-1.34886e-06
0.325,1.95829e-06,0.636241,0.999997,-1.33672e-06
0.326,1.93881e-06,0.635626,0.999997,-1.3247e-06
0.327,1.91952e-06,0.635008,0.999997,-1.3128e-06
0.328,1.90042e-06,0.634387,0.999997,-1.30101e-06
0.329,1.88151e-06,0.633761,0.999997,-1.28933e-06
0.33,1.86279e-06,0.633132,0.999997,-1.27777e-06
0.331,1.84425e-06,0.632499,0.999997,-1.26633e-06
0.332,1.8259e-06,0.631862,0.999997,-1.25499e-06
0.333,1.80773e-06,0.631222,0.999997,-1.24376e-06
0.334,1.78975e-06,0.630578,0.999997,-1.23264e-06
0.335,1.77194e-06,0.629931,0.999997,-1.22163e-06
0.336,1.75431e-06,0.62928,0.999997,-1.21073e-06
0.337,1.73685e-06,0.628626,0.999997,-1.19993e-06
0.338,1.71957e-06,0.627968,0.999997,-1.18923e-06
0.339,1.70246e-06,0.627307,0.999997,-1.17864e-06
0.34,1.68552e-06,0.626642,0.999997,-1.16815e-06
0.341,1.66875e-06,0.625974,0.999997,-1.15776e-06
0.342,1.65214e-06,0.625303,0.999997,-1.14747e-06
0.343,1.6357e-06,0.624629,0.999997,-1.13728e-06
0.344,1.61943e-06,0.623951,0.999997,-1.12719e-06
0.345,1.60332e-06,0.62327,0.999997,-1.11719e-06
0.346,1.58736e-06,0.622586,0.999997,-1.10729e-06
0.347,1.57157e-06,0.621899,0.999997,-1.09748e-06
0.348,1.55593e-06,0.621208,0.999997,-1.08777e-06
0.349,1.54045e-06,0.620515,0.999998,-1.07815e-06
0.35,1.52512e-06,0.619819,0.999998,-1.06862e-06
0.351,1.50995e-06,0.619119,0.999998,-1.05919e-06
0.352,1.49492e-06,0.618417,0.999998,-1.04984e-06
0.353,1.48005e-06,0.617711,0.999998,-1.04058e-06
0.354,1.46532e-06,0.617003,0.999998,-1.03141e-06
0.355,1.45074e-06,0.616291,0.999998,-1.02232e-06
0.356,1.4363e-06,0.615577,0.999998,-1.01332e-06
0.357,1.42201e-06,0.61486,0.999998,-1.00441e-06
0.358,1.40786e-06,0.614141,0.999998,-9.95583e-07
0.359,1.39386e-06,0.613418,0.999998,-9.86838e-07
0.36,1.37999e-06,0.612693,0.999998,-9.78176e-07
0.361,1.36626e-06,0.611965,0.999998,-9.69595e-07
0.362,1.35266e-06,0.611234,0.999998,-9.61095e-07
0.363,1.3392e-06,0.6105,0.999998,-9.52675e-07
0.364,1.32588e-06,0.609764,0.999998,-9.44334e-07
0.365,1.31268e-06,0.609025,0.999998,-9.36072e-07
0.366,1.29962e-06,0.608284,0.999998,-9.27888e-07
0.367,1.28669e-06,0.60754,0.999998,-9.1978e-07
0.368,1.27389e-06,0.606794,0.999998,-9.11748e-07
0.369,1.26121e-06,0.606045,0.999998,-9.03792e-07
0.37,1.24866e-06,0.605293,0.999998,-8.9591e-07
0.371,1.23624e-06,0.604539,0.999998,-8.88101e-07
0.372,1.22394e-06,0.603783,0.999998,-8.80366e-07
0.373,1.21176e-06,0.603024,0.999998,-8.72703e-07
0.374,1.1997e-06,0.602263,0.999998,-8.65112e-07
0.375,1.18777e-06,0.601499,0.999998,-8.57591e-07
0.376,1.17595e-06,0.600733,0.999998,-8.5014e-07
0.377,1.16425e-06,0.599965,0.999998,-8.42759e-07
0.378,1.15266e-06,0.599194,0.999998,-8.35447e-07
0.379,1.14119e-06,0.598422,0.999998,-8.28202e-07
0.38,1.12984e-06,0.597646,0.999998,-8.21025e-07
0.381,1.1186e-06,0.596869,0.999998,-8.13914e-07
0.382,1.10746e-06,0.59609,0.999998,-8.06869e-07
0.383,1.09645e-06,0.595308,0.999998,-7.9989e-07
0.384,1.08554e-06,0.594524,0.999998,-7.92975e-07
0.385,1.07473e-06,0.593738,0.999998,-7.86124e-07
0.386,1.06404e-06,0.59295,0.999998,-7.79337e-07
0.387,1.05345e-06,0.592159,0.999998,-7.72612e-07
0.388,1.04297e-06,0.591367,0.999998,-7.65949e-07
0.389,1.03259e-06,0.590572,0.999998,-7.59348e-07
0.39,1.02232e-06,0.589776,0.999998,-7.52808e-07
0.391,1.01215e-06,0.588977,0.999998,-7.46328e-07
0.392,1.00208e-06,0.588177,0.999998,-7.39907e-07
0.393,9.92105e-07,0.587374,0.999998,-7.33546e-07
0.394,9.82233e-07,0.58657,0.999998,-7.27243e-07
0.395,9.7246e-07,0.585763,0.999998,-7.20998e-07
0.396,9.62784e-07,0.584955,0.999998,-7.14811e-07
0.397,9.53204e-07,0.584145,0.999998,-7.0868e-07
0.398,9.43719e-07,0.583332,0.999998,-7.02605e-07
0.399,9.34329e-07,0.582518,0.999998,-6.96586e-07
0.4,9.25032e-07,0.581703,0.999998,-6.90622e-07
0.401,9.15828e-07,0.580885,0.999998,-6.84713e-07
0.402,9.06716e-07,0.580065,0.999998,-6.78858e-07
0.403,8.97694e-07,0.579244,0.999998,-6.73056e-07
0.404,8.88761e-07,0.578421,0.999998,-6.67307e-07
0.405,8.79918e-07,0.577596,0.999998,-6.61611e-07
0.406,8.71163e-07,0.576769,0.999998,-6.55967e-07
0.407,8.62495e-07,0.575941,0.999999,-6.50374e-07
0.408,8.53913e-07,0.575111,0.999999,-6.44832e-07
0.409,8.45416e-07,0.574279,0.999999,-6.3934e-07
0.41,8.37004e-07,0.573446,0.999999,-6.33898e-07
0.411,8.28676e-07,0.572611,0.999999,-6.28506e-07
0.412,8.2043e-07,0.571774,0.999999,-6.23163e-07
0.413,8.12267e-07,0.570936,0.999999,-6.17868e-07
0.414,8.04185e-07,0.570096,0.999999,-6.12622e-07
0.415,7.96183e-07,0.569254,0.999999,-6.07423e-07
0.416,7.88261e-07,0.568411,0.999999,-6.02271e-07
0.417,7.80417e-07,0.567567,0.999999,-5.97165e-07
0.418,7.72652e-07,0.56672,0.999999,-5.92106e-07
0.419,7.64964e-07,0.565873,0.999999,-5.87093e-07
0.42,7.57352e-07,0.565023,0.999999,-5.82125e-07
0.421,7.49817e-07,0.564173,0.999999,-5.77202e-07
0.422,7.42356e-07,0.563321,0.999999,-5.72323e-07
0.423,7.34969e-07,0.562467,0.999999,-5.67488e-07
0.424,7.27656e-07,0.561612,0.999999,-5.62697e-07
0.425,7.20416e-07,0.560755,0.999999,-5.57949e-07
0.426,7.13248e-07,0.559897,0.999999,-5.53244e-07
0.427,7.06151e-07,0.559038,0.999999,-5.48581e-07
0.428,6.99124e-07,0.558177,0.999999,-5.4396e-07
0.429,6.92168e-07,0.557315,0.999999,-5.39381e-07
0.43,6.85281e-07,0.556451,0.999999,-5.34843e-07
0.431,6.78462e-07,0.555586,0.999999,-5.30346e-07
0.432,6.71711e-07,0.55472,0.999999,-5.25889e-07
0.433,6.65028e-07,0.553852,0.999999,-5.21471e-07
0.434,6.58411e-07,0.552983,0.999999,-5.17094e-07
0.435,6.51859e-07,0.552113,0.999999,-5.12756e-07
0.436,6.45373e-07,0.551241,0.999999,-5.08456e-07
0.437,6.38952e-07,0.550369,0.999999,-5.04195e-07
0.438,6.32594e-07,0.549495,0.999999,-4.99973e-07
0.439,6.263e-07,0.548619,0.999999,-4.95788e-07
0.44,6.20068e-07,0.547743,0.999999,-4.9164e-07
0.441,6.13898e-07,0.546865,0.999999,-4.87529e-07
0.442,6.0779e-07,0.545986,0.999999,-4.83455e-07
0.443,6.01742e-07,0.545106,0.999999,-4.79418e-07
0.444,5.95755e-07,0.544224,0.999999,-4.75416e-07
0.445,5.89827e-07,0.543342,0.999999,-4.7145e-07
0.446,5.83958e-07,0.542458,0.999999,-4.6752e-07
0.447,5.78147e-07,0.541573,0.999999,-4.63624e-07
0.448,5.72395e-07,0.540687,0.999999,-4.59763e-07
0.449,5.66699e-07,0.5398,0.999999,-4.55937e-07
0.45,5.61061e-07,0.538911,0.999999,-4.52144e-07
0.451,5.55478e-07,0.538022,0.999999,-4.48385e-07
