Cycle,NumberOfFlips,Temperature,SystemEnergy,MeanEnergy,HeatCapacity,MagneticSusceptibility,Magnetization_Abs
81,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
82,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
83,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
84,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
85,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
86,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
87,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
88,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
89,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
90,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
91,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
92,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
93,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
94,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
95,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
96,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
97,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
98,2,1.00,-8.00,-2.0000,1.7764E-15,4.4409E-16,1.0000
99,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
100,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
101,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
102,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
103,2,1.00,-8.00,-2.0000,1.7764E-15,4.4409E-16,1.0000
104,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
105,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
106,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
107,2,1.00,-8.00,-2.0000,1.7764E-15,4.4409E-16,1.0000
108,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
109,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
110,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
111,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
112,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
113,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
114,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
115,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
116,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
117,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
118,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
119,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
120,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
121,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
122,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
123,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
124,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
125,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
126,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
127,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
